,date,sitename,parameter,units,value,period,aqi_value,aqi_category,fips
1261,02/25/20,Hayden,SO2-24HR,PPB,0.0,24,-999,-999,04007
1262,02/25/20,Miami Golf Course,PM10-24hr,UG/M3,13.0,24,13,0,04007
1273,02/25/20,Alamo Lake,OZONE-1HR,PPB,51.0,1,-999,-999,04012
1274,02/25/20,Alamo Lake,OZONE-8HR,PPB,48.0,8,44,0,04012
1275,02/25/20,Alamo Lake,PM10-24hr,UG/M3,8.0,24,7,0,04012
1276,02/25/20,Alamo Lake,PM2.5-24hr,UG/M3,2.7,24,12,0,04012
1335,02/25/20,StJohns,OZONE-1HR,PPB,53.0,1,-999,-999,04013
1336,02/25/20,StJohns,OZONE-8HR,PPB,50.0,8,46,0,04013
1337,02/25/20,StJohns,PM10-24hr,UG/M3,17.0,24,16,0,04013
1339,02/25/20,Senior Center,OZONE-1HR,PPB,50.0,1,-999,-999,04013
1340,02/25/20,Senior Center,OZONE-8HR,PPB,47.0,8,44,0,04013
1341,02/25/20,Senior Center,PM10-24hr,UG/M3,11.0,24,11,0,04013
1342,02/25/20,Red Mountain,OZONE-1HR,PPB,49.0,1,-999,-999,04013
1343,02/25/20,Red Mountain,OZONE-8HR,PPB,46.0,8,43,0,04013
1344,02/25/20,LEHI,OZONE-1HR,PPB,50.0,1,-999,-999,04013
1345,02/25/20,LEHI,OZONE-8HR,PPB,48.0,8,44,0,04013
1346,02/25/20,LEHI,PM10-24hr,UG/M3,19.0,24,18,0,04013
1347,02/25/20,High School,OZONE-1HR,PPB,46.0,1,-999,-999,04013
1348,02/25/20,High School,OZONE-8HR,PPB,43.0,8,40,0,04013
1349,02/25/20,High School,PM10-24hr,UG/M3,12.0,24,12,0,04013
1359,02/25/20,Phoenix JLG Supersite,CO-8hr,PPM,0.22,1,3,0,04013
1360,02/25/20,Phoenix JLG Supersite,OZONE-1HR,PPB,48.0,1,-999,-999,04013
1361,02/25/20,Phoenix JLG Supersite,OZONE-8HR,PPB,45.0,8,42,0,04013
1362,02/25/20,Phoenix JLG Supersite,PM10-24hr,UG/M3,14.0,24,14,0,04013
1363,02/25/20,Phoenix JLG Supersite,PM2.5-24hr,UG/M3,1.4,24,6,0,04013
1364,02/25/20,Phoenix JLG Supersite,SO2-24HR,PPB,0.0,24,-999,-999,04013
1365,02/25/20,Bullhead City,PM10-24hr,UG/M3,12.0,24,11,0,04015
1366,02/25/20,Petrified Forest NP,OZONE-1HR,PPB,46.0,1,-999,-999,04017
1367,02/25/20,Petrified Forest NP,OZONE-8HR,PPB,44.0,8,41,0,04017
1368,02/25/20,Ajo,PM10-24hr,UG/M3,13.0,24,12,0,04019
1369,02/25/20,Orange Grove,PM10-24hr,UG/M3,22.0,24,21,0,04019
1370,02/25/20,Orange Grove,PM2.5-24hr,UG/M3,2.7,24,12,0,04019
1371,02/25/20,Rillito,PM10-24hr,UG/M3,25.0,24,23,0,04019
1372,02/25/20,Saguaro Monument,OZONE-1HR,PPB,53.0,1,-999,-999,04019
1373,02/25/20,Saguaro Monument,OZONE-8HR,PPB,49.0,8,45,0,04019
1374,02/25/20,South Tucson,PM10-24hr,UG/M3,22.0,24,21,0,04019
1375,02/25/20,22nd Street & Craycroft,OZONE-1HR,PPB,49.0,1,-999,-999,04019
1376,02/25/20,22nd Street & Craycroft,OZONE-8HR,PPB,45.0,8,42,0,04019
1377,02/25/20,Tangerine & Camino de Oeste,OZONE-1HR,PPB,51.0,1,-999,-999,04019
1378,02/25/20,Tangerine & Camino de Oeste,OZONE-8HR,PPB,47.0,8,44,0,04019
1379,02/25/20,Fairgrounds,OZONE-1HR,PPB,52.0,1,-999,-999,04019
1380,02/25/20,Fairgrounds,OZONE-8HR,PPB,48.0,8,44,0,04019
1381,02/25/20,Children's Park Site,OZONE-1HR,PPB,51.0,1,-999,-999,04019
1382,02/25/20,Children's Park Site,OZONE-8HR,PPB,48.0,8,44,0,04019
1383,02/25/20,Children's Park Site,PM2.5-24hr,UG/M3,3.1,24,13,0,04019
1384,02/25/20,Green Valley,OZONE-1HR,PPB,52.0,1,-999,-999,04019
1385,02/25/20,Green Valley,OZONE-8HR,PPB,48.0,8,44,0,04019
1386,02/25/20,Green Valley,PM10-24hr,UG/M3,7.0,24,7,0,04019
1387,02/25/20,Rose Elementary,OZONE-1HR,PPB,49.0,1,-999,-999,04019
1388,02/25/20,Rose Elementary,OZONE-8HR,PPB,45.0,8,42,0,04019
1389,02/25/20,Rose Elementary,PM2.5-24hr,UG/M3,3.1,24,13,0,04019
1390,02/25/20,Coachline,OZONE-1HR,PPB,51.0,1,-999,-999,04019
1391,02/25/20,Coachline,OZONE-8HR,PPB,47.0,8,44,0,04019
1392,02/25/20,Geronimo,PM10-24hr,UG/M3,21.0,24,19,0,04019
1393,02/25/20,Geronimo,PM2.5-24hr,UG/M3,4.7,24,20,0,04019
1421,02/25/20,Sacaton,OZONE-1HR,PPB,45.0,1,-999,-999,04021
1422,02/25/20,Sacaton,PM10-24hr,UG/M3,10.0,24,10,0,04021
1423,02/25/20,CasaBlanca,PM10-24hr,UG/M3,17.0,24,16,0,04021
1424,02/25/20,Queen Valley,OZONE-1HR,PPB,51.0,1,-999,-999,04021
1425,02/25/20,Queen Valley,OZONE-8HR,PPB,49.0,8,45,0,04021
1429,02/25/20,Nogales Post Office,PM10-24hr,UG/M3,14.0,24,13,0,04023
1430,02/25/20,Nogales Post Office,PM2.5-24hr,UG/M3,4.3,24,18,0,04023
1431,02/25/20,Prescott Pioneer Park,OZONE-1HR,PPB,52.0,1,-999,-999,04025
1432,02/25/20,Prescott Pioneer Park,OZONE-8HR,PPB,49.0,8,45,0,04025
1433,02/25/20,Yuma Supersite,OZONE-1HR,PPB,44.0,1,-999,-999,04027
1434,02/25/20,Yuma Supersite,OZONE-8HR,PPB,42.0,8,39,0,04027
1435,02/25/20,Yuma Supersite,PM10-24hr,UG/M3,44.0,24,42,0,04027
1436,02/25/20,Yuma Supersite,PM2.5-24hr,UG/M3,5.8,24,25,0,04027
1561,02/25/20,Caddo Valley,OZONE-1HR,PPB,36.0,1,-999,-999,05019
1562,02/25/20,Caddo Valley,OZONE-8HR,PPB,34.0,8,31,0,05019
1563,02/25/20,MARION,OZONE-1HR,PPB,25.0,1,-999,-999,05035
1564,02/25/20,MARION,OZONE-8HR,PPB,23.0,8,21,0,05035
1565,02/25/20,MARION,PM2.5-24hr,UG/M3,4.3,24,18,0,05035
1566,02/25/20,DEER,OZONE-1HR,PPB,34.0,1,-999,-999,05101
1567,02/25/20,DEER,OZONE-8HR,PPB,32.0,8,30,0,05101
1568,02/25/20,EAGLEMT,OZONE-1HR,PPB,42.0,1,-999,-999,05113
1569,02/25/20,EAGLEMT,OZONE-8HR,PPB,39.0,8,36,0,05113
1570,02/25/20,PARR,OZONE-1HR,PPB,31.0,1,-999,-999,05119
1571,02/25/20,PARR,OZONE-8HR,PPB,29.0,8,27,0,05119
1572,02/25/20,PARR,PM2.5-24hr,UG/M3,3.8,24,16,0,05119
1573,02/25/20,NLRAP,OZONE-1HR,PPB,31.0,1,-999,-999,05119
1574,02/25/20,NLRAP,OZONE-8HR,PPB,28.0,8,26,0,05119
1575,02/25/20,ADEQ-DSR,PM2.5-24hr,UG/M3,4.3,24,18,0,05119
1576,02/25/20,SPRNGDLE,OZONE-1HR,PPB,30.0,1,-999,-999,05143
1577,02/25/20,SPRNGDLE,OZONE-8HR,PPB,28.0,8,26,0,05143
1578,02/25/20,SPRNGDLE,PM2.5-24hr,UG/M3,5.9,24,25,0,05143
1579,02/25/20,Fayetteville,OZONE-1HR,PPB,34.0,1,-999,-999,05143
1580,02/25/20,Fayetteville,OZONE-8HR,PPB,32.0,8,30,0,05143
1581,02/25/20,Livermore - Rincon,OZONE-1HR,PPB,41.0,1,-999,-999,06001
1582,02/25/20,Livermore - Rincon,OZONE-8HR,PPB,39.0,8,36,0,06001
1583,02/25/20,Livermore - Rincon,PM2.5-24hr,UG/M3,3.6,24,15,0,06001
1584,02/25/20,Oakland,CO-8hr,PPM,0.61,1,7,0,06001
1585,02/25/20,Oakland,OZONE-1HR,PPB,37.0,1,-999,-999,06001
1586,02/25/20,Oakland,OZONE-8HR,PPB,34.0,8,31,0,06001
1587,02/25/20,Oakland,PM2.5-24hr,UG/M3,6.6,24,28,0,06001
1588,02/25/20,Oakland West,CO-8hr,PPM,1.14,1,13,0,06001
1589,02/25/20,Oakland West,OZONE-1HR,PPB,41.0,1,-999,-999,06001
1590,02/25/20,Oakland West,OZONE-8HR,PPB,33.0,8,31,0,06001
1591,02/25/20,Oakland West,PM2.5-24hr,UG/M3,9.7,24,41,0,06001
1592,02/25/20,Oakland West,SO2-24HR,PPB,0.0,24,-999,-999,06001
1593,02/25/20,Laney College,CO-8hr,PPM,0.68,1,8,0,06001
1594,02/25/20,Laney College,PM2.5-24hr,UG/M3,7.1,24,30,0,06001
1595,02/25/20,Berkeley Aquatic Park,CO-8hr,PPM,0.93,1,11,0,06001
1596,02/25/20,Berkeley Aquatic Park,OZONE-1HR,PPB,22.0,1,-999,-999,06001
1597,02/25/20,Berkeley Aquatic Park,OZONE-8HR,PPB,16.0,8,15,0,06001
1598,02/25/20,Berkeley Aquatic Park,PM2.5-24hr,UG/M3,13.3,24,54,1,06001
1599,02/25/20,Pleasanton - Owens Ct.,CO-8hr,PPM,0.72,1,8,0,06001
1600,02/25/20,Pleasanton - Owens Ct.,PM2.5-24hr,UG/M3,7.5,24,31,0,06001
1601,02/25/20,Hayward,OZONE-1HR,PPB,40.0,1,-999,-999,06001
1602,02/25/20,Hayward,OZONE-8HR,PPB,39.0,8,36,0,06001
1603,02/25/20,Jackson - Clinton,OZONE-1HR,PPB,43.0,1,-999,-999,06005
1604,02/25/20,Jackson - Clinton,OZONE-8HR,PPB,38.0,8,35,0,06005
1605,02/25/20,Paradise - Airport,OZONE-1HR,PPB,44.0,1,-999,-999,06007
1606,02/25/20,Paradise - Airport,OZONE-8HR,PPB,37.0,8,34,0,06007
1607,02/25/20,Chico -  East,CO-8hr,PPM,0.3,1,4,0,06007
1608,02/25/20,Chico -  East,OZONE-1HR,PPB,35.0,1,-999,-999,06007
1609,02/25/20,Chico -  East,OZONE-8HR,PPB,32.0,8,30,0,06007
1610,02/25/20,Chico -  East,PM10-24hr,UG/M3,24.0,24,23,0,06007
1611,02/25/20,Chico -  East,PM2.5-24hr,UG/M3,2.5,24,10,0,06007
1612,02/25/20,Paradise Theater,PM2.5-24hr,UG/M3,0.0,24,0,0,06007
1613,02/25/20,Gridley,PM2.5-24hr,UG/M3,4.2,24,18,0,06007
1614,02/25/20,San Andreas,OZONE-1HR,PPB,45.0,1,-999,-999,06009
1615,02/25/20,San Andreas,OZONE-8HR,PPB,40.0,8,37,0,06009
1616,02/25/20,San Andreas,PM10-24hr,UG/M3,14.0,24,14,0,06009
1617,02/25/20,San Andreas,PM2.5-24hr,UG/M3,8.5,24,35,0,06009
1618,02/25/20,Colusa - Sunrise Blvd.,OZONE-1HR,PPB,34.0,1,-999,-999,06011
1619,02/25/20,Colusa - Sunrise Blvd.,OZONE-8HR,PPB,33.0,8,31,0,06011
1620,02/25/20,Colusa - Sunrise Blvd.,PM10-24hr,UG/M3,12.0,24,12,0,06011
1621,02/25/20,Colusa - Sunrise Blvd.,PM2.5-24hr,UG/M3,1.0,24,4,0,06011
1622,02/25/20,Concord,CO-8hr,PPM,0.46,1,5,0,06013
1623,02/25/20,Concord,OZONE-1HR,PPB,41.0,1,-999,-999,06013
1624,02/25/20,Concord,OZONE-8HR,PPB,38.0,8,35,0,06013
1625,02/25/20,Concord,PM2.5-24hr,UG/M3,5.5,24,23,0,06013
1626,02/25/20,Concord,SO2-24HR,PPB,0.0,24,-999,-999,06013
1627,02/25/20,Richmond - 7th St,SO2-24HR,PPB,1.0,24,-999,-999,06013
1628,02/25/20,Bethel Island,CO-8hr,PPM,0.38,1,4,0,06013
1629,02/25/20,Bethel Island,OZONE-1HR,PPB,43.0,1,-999,-999,06013
1630,02/25/20,Bethel Island,OZONE-8HR,PPB,39.0,8,36,0,06013
1631,02/25/20,Bethel Island,SO2-24HR,PPB,1.0,24,-999,-999,06013
1632,02/25/20,San Pablo - Rumrill,CO-8hr,PPM,0.55,1,6,0,06013
1633,02/25/20,San Pablo - Rumrill,OZONE-1HR,PPB,42.0,1,-999,-999,06013
1634,02/25/20,San Pablo - Rumrill,OZONE-8HR,PPB,33.0,8,31,0,06013
1635,02/25/20,San Pablo - Rumrill,PM2.5-24hr,UG/M3,7.5,24,32,0,06013
1636,02/25/20,San Pablo - Rumrill,SO2-24HR,PPB,0.0,24,-999,-999,06013
1637,02/25/20,San Ramon,OZONE-1HR,PPB,39.0,1,-999,-999,06013
1638,02/25/20,San Ramon,OZONE-8HR,PPB,37.0,8,34,0,06013
1639,02/25/20,Placerville,OZONE-1HR,PPB,43.0,1,-999,-999,06017
1640,02/25/20,Placerville,OZONE-8HR,PPB,41.0,8,38,0,06017
1641,02/25/20,South Lake Tahoe - Sandy Way,PM10-24hr,UG/M3,16.0,24,16,0,06017
1642,02/25/20,Fresno - Drummond Street,OZONE-1HR,PPB,48.0,1,-999,-999,06019
1643,02/25/20,Fresno - Drummond Street,OZONE-8HR,PPB,41.0,8,38,0,06019
1644,02/25/20,Fresno - Garland,CO-8hr,PPM,0.61,1,7,0,06019
1645,02/25/20,Fresno - Garland,OZONE-1HR,PPB,43.0,1,-999,-999,06019
1646,02/25/20,Fresno - Garland,OZONE-8HR,PPB,37.0,8,34,0,06019
1647,02/25/20,Fresno - Garland,PM10-24hr,UG/M3,39.0,24,37,0,06019
1648,02/25/20,Fresno - Garland,PM2.5-24hr,UG/M3,16.6,24,60,1,06019
1649,02/25/20,Fresno - Garland,SO2-24HR,PPB,0.0,24,-999,-999,06019
1650,02/25/20,Huron,PM2.5-24hr,UG/M3,4.0,24,17,0,06019
1651,02/25/20,Tranquillity,OZONE-1HR,PPB,44.0,1,-999,-999,06019
1652,02/25/20,Tranquillity,OZONE-8HR,PPB,37.0,8,34,0,06019
1653,02/25/20,Tranquillity,PM2.5-24hr,UG/M3,2.1,24,9,0,06019
1654,02/25/20,Parlier,OZONE-1HR,PPB,49.0,1,-999,-999,06019
1655,02/25/20,Parlier,OZONE-8HR,PPB,44.0,8,41,0,06019
1656,02/25/20,Clovis - N. Villa Ave,CO-8hr,PPM,0.47,1,5,0,06019
1657,02/25/20,Clovis - N. Villa Ave,OZONE-1HR,PPB,48.0,1,-999,-999,06019
1658,02/25/20,Clovis - N. Villa Ave,OZONE-8HR,PPB,42.0,8,39,0,06019
1659,02/25/20,Willows-Colusa,OZONE-1HR,PPB,39.0,1,-999,-999,06021
1660,02/25/20,Willows-Colusa,OZONE-8HR,PPB,38.0,8,35,0,06021
1661,02/25/20,Willows-Colusa,PM10-24hr,UG/M3,7.0,24,7,0,06021
1662,02/25/20,Willows-Colusa,PM2.5-24hr,UG/M3,0.9,24,4,0,06021
1663,02/25/20,Jacobs,OZONE-1HR,PPB,26.0,1,-999,-999,06023
1664,02/25/20,Jacobs,OZONE-8HR,PPB,21.0,8,19,0,06023
1665,02/25/20,Jacobs,PM10-24hr,UG/M3,21.0,24,19,0,06023
1666,02/25/20,Calexico - Ethel Street,CO-8hr,PPM,0.4,1,5,0,06025
1667,02/25/20,Calexico - Ethel Street,OZONE-1HR,PPB,45.0,1,-999,-999,06025
1668,02/25/20,Calexico - Ethel Street,OZONE-8HR,PPB,42.0,8,39,0,06025
1669,02/25/20,Calexico - Ethel Street,PM10-24hr,UG/M3,30.0,24,29,0,06025
1670,02/25/20,Calexico - Ethel Street,PM2.5-24hr,UG/M3,4.1,24,17,0,06025
1671,02/25/20,Calexico - Ethel Street,SO2-24HR,PPB,0.0,24,-999,-999,06025
1672,02/25/20,Brawley - 220 Main Street,PM10-24hr,UG/M3,33.0,24,31,0,06025
1673,02/25/20,El Centro - 9th Street,OZONE-1HR,PPB,32.0,1,-999,-999,06025
1674,02/25/20,El Centro - 9th Street,OZONE-8HR,PPB,30.0,8,28,0,06025
1675,02/25/20,El Centro - 9th Street,PM10-24hr,UG/M3,29.0,24,27,0,06025
1676,02/25/20,Westmorland - 570 Cook St,OZONE-1HR,PPB,35.0,1,-999,-999,06025
1677,02/25/20,Westmorland - 570 Cook St,OZONE-8HR,PPB,32.0,8,30,0,06025
1678,02/25/20,Westmorland - 570 Cook St,PM10-24hr,UG/M3,31.0,24,29,0,06025
1679,02/25/20,Niland - English Road,OZONE-1HR,PPB,25.0,1,-999,-999,06025
1680,02/25/20,Niland - English Road,OZONE-8HR,PPB,21.0,8,19,0,06025
1681,02/25/20,Niland - English Road,PM10-24hr,UG/M3,21.0,24,20,0,06025
1682,02/25/20,NCore - White Mountain Research Station - OVL,CO-8hr,PPM,0.1,1,1,0,06027
1683,02/25/20,NCore - White Mountain Research Station - OVL,OZONE-1HR,PPB,43.0,1,-999,-999,06027
1684,02/25/20,NCore - White Mountain Research Station - OVL,OZONE-8HR,PPB,41.0,8,38,0,06027
1685,02/25/20,NCore - White Mountain Research Station - OVL,PM10-24hr,UG/M3,10.0,24,10,0,06027
1686,02/25/20,NCore - White Mountain Research Station - OVL,PM2.5-24hr,UG/M3,2.3,24,10,0,06027
1687,02/25/20,NCore - White Mountain Research Station - OVL,SO2-24HR,PPB,0.0,24,-999,-999,06027
1688,02/25/20,Lone Pine,PM10-24hr,UG/M3,9.0,24,9,0,06027
1689,02/25/20,Dirty Socks,PM10-24hr,UG/M3,7.0,24,7,0,06027
1690,02/25/20,Shell Cut,PM10-24hr,UG/M3,7.0,24,7,0,06027
1691,02/25/20,Bill Stanley,PM10-24hr,UG/M3,5.0,24,6,0,06027
1692,02/25/20,Lizard Tail,PM10-24hr,UG/M3,7.0,24,7,0,06027
1693,02/25/20,North Beach,PM10-24hr,UG/M3,10.0,24,9,0,06027
1694,02/25/20,Mill Site,PM10-24hr,UG/M3,7.0,24,6,0,06027
1695,02/25/20,Death Valley NP,OZONE-1HR,PPB,46.0,1,-999,-999,06027
1696,02/25/20,Death Valley NP,OZONE-8HR,PPB,45.0,8,42,0,06027
1697,02/25/20,Coso Junction,PM10-24hr,UG/M3,7.0,24,7,0,06027
1698,02/25/20,Keeler,PM10-24hr,UG/M3,7.0,24,7,0,06027
1699,02/25/20,Keeler,PM2.5-24hr,UG/M3,2.5,24,11,0,06027
1700,02/25/20,Edison,OZONE-1HR,PPB,51.0,1,-999,-999,06029
1701,02/25/20,Edison,OZONE-8HR,PPB,45.0,8,42,0,06029
1702,02/25/20,Maricopa - Stanilaus Street,OZONE-1HR,PPB,55.0,1,-999,-999,06029
1703,02/25/20,Maricopa - Stanilaus Street,OZONE-8HR,PPB,50.0,8,46,0,06029
1704,02/25/20,Mojave - 923 Poole St.,OZONE-1HR,PPB,43.0,1,-999,-999,06029
1705,02/25/20,Mojave - 923 Poole St.,OZONE-8HR,PPB,42.0,8,39,0,06029
1706,02/25/20,Mojave - 923 Poole St.,PM10-24hr,UG/M3,16.0,24,16,0,06029
1707,02/25/20,Mojave - 923 Poole St.,PM2.5-24hr,UG/M3,4.3,24,18,0,06029
1708,02/25/20,Bakersfield - California Ave,OZONE-1HR,PPB,46.0,1,-999,-999,06029
1709,02/25/20,Bakersfield - California Ave,OZONE-8HR,PPB,40.0,8,37,0,06029
1710,02/25/20,Bakersfield - California Ave,PM2.5-24hr,UG/M3,14.9,24,57,1,06029
1711,02/25/20,Oildale - 3311 Manor Street,OZONE-1HR,PPB,51.0,1,-999,-999,06029
1712,02/25/20,Oildale - 3311 Manor Street,OZONE-8HR,PPB,47.0,8,44,0,06029
1713,02/25/20,Oildale - 3311 Manor Street,PM10-24hr,UG/M3,36.0,24,33,0,06029
1714,02/25/20,Lebec,PM2.5-24hr,UG/M3,3.4,24,14,0,06029
1715,02/25/20,Bakersfield-Muni,CO-8hr,PPM,0.19,1,2,0,06029
1716,02/25/20,Bakersfield-Muni,OZONE-1HR,PPB,51.0,1,-999,-999,06029
1717,02/25/20,Bakersfield-Muni,OZONE-8HR,PPB,43.0,8,40,0,06029
1718,02/25/20,Shafter - Walker Street,OZONE-1HR,PPB,55.0,1,-999,-999,06029
1719,02/25/20,Shafter - Walker Street,OZONE-8HR,PPB,49.0,8,45,0,06029
1720,02/25/20,Hanford - S. Irwin Street,OZONE-1HR,PPB,46.0,1,-999,-999,06031
1721,02/25/20,Hanford - S. Irwin Street,OZONE-8HR,PPB,39.0,8,36,0,06031
1722,02/25/20,Azusa,CO-8hr,PPM,0.33,1,4,0,06037
1723,02/25/20,Azusa,OZONE-1HR,PPB,45.0,1,-999,-999,06037
1724,02/25/20,Azusa,OZONE-8HR,PPB,41.0,8,38,0,06037
1725,02/25/20,Glendora - Laurel,CO-8hr,PPM,0.22,1,3,0,06037
1726,02/25/20,Glendora - Laurel,OZONE-1HR,PPB,52.0,1,-999,-999,06037
1727,02/25/20,Glendora - Laurel,OZONE-8HR,PPB,46.0,8,43,0,06037
1728,02/25/20,Glendora - Laurel,PM10-24hr,UG/M3,18.0,24,18,0,06037
1729,02/25/20,Glendora - Laurel,PM2.5-24hr,UG/M3,6.9,24,29,0,06037
1730,02/25/20,West Los Angeles - VA Hospital,CO-8hr,PPM,0.64,1,7,0,06037
1731,02/25/20,West Los Angeles - VA Hospital,OZONE-1HR,PPB,50.0,1,-999,-999,06037
1732,02/25/20,West Los Angeles - VA Hospital,OZONE-8HR,PPB,41.0,8,38,0,06037
1733,02/25/20,Los Angeles - N. Main Street,CO-8hr,PPM,0.94,1,11,0,06037
1734,02/25/20,Los Angeles - N. Main Street,OZONE-1HR,PPB,44.0,1,-999,-999,06037
1735,02/25/20,Los Angeles - N. Main Street,OZONE-8HR,PPB,36.0,8,33,0,06037
1736,02/25/20,Los Angeles - N. Main Street,PM10-24hr,UG/M3,37.0,24,34,0,06037
1737,02/25/20,Los Angeles - N. Main Street,PM2.5-24hr,UG/M3,13.1,24,53,1,06037
1738,02/25/20,Los Angeles - N. Main Street,SO2-24HR,PPB,0.0,24,-999,-999,06037
1739,02/25/20,Reseda,CO-8hr,PPM,0.52,1,6,0,06037
1740,02/25/20,Reseda,OZONE-1HR,PPB,47.0,1,-999,-999,06037
1741,02/25/20,Reseda,PM2.5-24hr,UG/M3,3.1,24,13,0,06037
1742,02/25/20,Compton,CO-8hr,PPM,1.42,1,16,0,06037
1743,02/25/20,Compton,OZONE-1HR,PPB,41.0,1,-999,-999,06037
1744,02/25/20,Compton,OZONE-8HR,PPB,35.0,8,32,0,06037
1745,02/25/20,Pico Rivera,CO-8hr,PPM,0.96,1,11,0,06037
1746,02/25/20,Pico Rivera,OZONE-1HR,PPB,47.0,1,-999,-999,06037
1747,02/25/20,Pico Rivera,OZONE-8HR,PPB,40.0,8,37,0,06037
1748,02/25/20,Pomona,CO-8hr,PPM,0.68,1,8,0,06037
1749,02/25/20,Pomona,OZONE-1HR,PPB,49.0,1,-999,-999,06037
1750,02/25/20,Pomona,OZONE-8HR,PPB,40.0,8,37,0,06037
1751,02/25/20,Pasadena,CO-8hr,PPM,0.6,1,7,0,06037
1752,02/25/20,Pasadena,OZONE-1HR,PPB,55.0,1,-999,-999,06037
1753,02/25/20,Pasadena,OZONE-8HR,PPB,50.0,8,46,0,06037
1754,02/25/20,South Long Beach,PM2.5-24hr,UG/M3,16.0,24,59,1,06037
1755,02/25/20,LAX-Hastings,CO-8hr,PPM,0.92,1,10,0,06037
1756,02/25/20,LAX-Hastings,OZONE-1HR,PPB,56.0,1,-999,-999,06037
1757,02/25/20,LAX-Hastings,OZONE-8HR,PPB,42.0,8,39,0,06037
1758,02/25/20,LAX-Hastings,SO2-24HR,PPB,0.0,24,-999,-999,06037
1759,02/25/20,Santa Clarita,CO-8hr,PPM,0.28,1,3,0,06037
1760,02/25/20,Santa Clarita,OZONE-1HR,PPB,47.0,1,-999,-999,06037
1761,02/25/20,Santa Clarita,OZONE-8HR,PPB,45.0,8,42,0,06037
