,date,sitename,parameter,units,value,period,aqi_value,aqi_category,fips
1440,04/11/20,LEHI,OZONE-1HR,PPB,46.0,1,-999,-999,04013
1441,04/11/20,LEHI,OZONE-8HR,PPB,45.0,8,42,0,04013
1442,04/11/20,LEHI,PM10-24hr,UG/M3,17.0,24,16,0,04013
1443,04/11/20,High School,OZONE-1HR,PPB,43.0,1,-999,-999,04013
1444,04/11/20,High School,OZONE-8HR,PPB,42.0,8,39,0,04013
1445,04/11/20,High School,PM10-24hr,UG/M3,21.0,24,19,0,04013
1455,04/11/20,Phoenix JLG Supersite,CO-8hr,PPM,0.23,1,3,0,04013
1456,04/11/20,Phoenix JLG Supersite,OZONE-1HR,PPB,42.0,1,-999,-999,04013
1457,04/11/20,Phoenix JLG Supersite,OZONE-8HR,PPB,37.0,8,34,0,04013
1458,04/11/20,Phoenix JLG Supersite,PM10-24hr,UG/M3,11.0,24,10,0,04013
1459,04/11/20,Phoenix JLG Supersite,PM2.5-24hr,UG/M3,3.6,24,15,0,04013
1460,04/11/20,Phoenix JLG Supersite,SO2-24HR,PPB,0.0,24,-999,-999,04013
1461,04/11/20,Petrified Forest NP,OZONE-1HR,PPB,53.0,1,-999,-999,04017
1462,04/11/20,Petrified Forest NP,OZONE-8HR,PPB,51.0,8,47,0,04017
1463,04/11/20,Ajo,PM10-24hr,UG/M3,2.0,24,3,0,04019
1464,04/11/20,Orange Grove,PM10-24hr,UG/M3,9.0,24,8,0,04019
1465,04/11/20,Orange Grove,PM2.5-24hr,UG/M3,0.3,24,1,0,04019
1466,04/11/20,Rillito,PM10-24hr,UG/M3,38.0,24,35,0,04019
1467,04/11/20,Saguaro Monument,OZONE-1HR,PPB,45.0,1,-999,-999,04019
1468,04/11/20,Saguaro Monument,OZONE-8HR,PPB,41.0,8,38,0,04019
1469,04/11/20,South Tucson,PM10-24hr,UG/M3,12.0,24,12,0,04019
1470,04/11/20,22nd Street & Craycroft,OZONE-1HR,PPB,44.0,1,-999,-999,04019
1471,04/11/20,22nd Street & Craycroft,OZONE-8HR,PPB,40.0,8,37,0,04019
1472,04/11/20,Tangerine & Camino de Oeste,OZONE-1HR,PPB,45.0,1,-999,-999,04019
1473,04/11/20,Tangerine & Camino de Oeste,OZONE-8HR,PPB,41.0,8,38,0,04019
1474,04/11/20,Fairgrounds,OZONE-1HR,PPB,44.0,1,-999,-999,04019
1475,04/11/20,Fairgrounds,OZONE-8HR,PPB,41.0,8,38,0,04019
1476,04/11/20,Children's Park Site,OZONE-1HR,PPB,45.0,1,-999,-999,04019
1477,04/11/20,Children's Park Site,OZONE-8HR,PPB,41.0,8,38,0,04019
1478,04/11/20,Children's Park Site,PM2.5-24hr,UG/M3,1.7,24,8,0,04019
1479,04/11/20,Green Valley,OZONE-1HR,PPB,45.0,1,-999,-999,04019
1480,04/11/20,Green Valley,OZONE-8HR,PPB,42.0,8,39,0,04019
1481,04/11/20,Green Valley,PM10-24hr,UG/M3,5.0,24,5,0,04019
1482,04/11/20,Rose Elementary,OZONE-1HR,PPB,40.0,1,-999,-999,04019
1483,04/11/20,Rose Elementary,OZONE-8HR,PPB,37.0,8,34,0,04019
1484,04/11/20,Rose Elementary,PM2.5-24hr,UG/M3,3.8,24,16,0,04019
1485,04/11/20,Coachline,OZONE-1HR,PPB,43.0,1,-999,-999,04019
1486,04/11/20,Coachline,OZONE-8HR,PPB,41.0,8,38,0,04019
1487,04/11/20,Geronimo,PM10-24hr,UG/M3,12.0,24,11,0,04019
1488,04/11/20,Geronimo,PM2.5-24hr,UG/M3,2.0,24,8,0,04019
1522,04/11/20,Sacaton,OZONE-1HR,PPB,47.0,1,-999,-999,04021
1523,04/11/20,Sacaton,OZONE-8HR,PPB,45.0,8,42,0,04021
1524,04/11/20,Sacaton,PM10-24hr,UG/M3,15.0,24,15,0,04021
1525,04/11/20,CasaBlanca,PM10-24hr,UG/M3,19.0,24,18,0,04021
1526,04/11/20,Queen Valley,OZONE-1HR,PPB,45.0,1,-999,-999,04021
1527,04/11/20,Queen Valley,OZONE-8HR,PPB,43.0,8,40,0,04021
1533,04/11/20,Nogales Post Office,PM10-24hr,UG/M3,9.0,24,8,0,04023
1534,04/11/20,Nogales Post Office,PM2.5-24hr,UG/M3,1.1,24,5,0,04023
1535,04/11/20,Prescott Pioneer Park,OZONE-1HR,PPB,49.0,1,-999,-999,04025
1536,04/11/20,Prescott Pioneer Park,OZONE-8HR,PPB,47.0,8,44,0,04025
1537,04/11/20,Yuma Supersite,OZONE-1HR,PPB,47.0,1,-999,-999,04027
1538,04/11/20,Yuma Supersite,OZONE-8HR,PPB,45.0,8,42,0,04027
1539,04/11/20,Yuma Supersite,PM10-24hr,UG/M3,6.0,24,6,0,04027
1540,04/11/20,Yuma Supersite,PM2.5-24hr,UG/M3,2.6,24,11,0,04027
1671,04/11/20,Caddo Valley,OZONE-1HR,PPB,40.0,1,-999,-999,05019
1672,04/11/20,Caddo Valley,OZONE-8HR,PPB,35.0,8,32,0,05019
1673,04/11/20,MARION,OZONE-1HR,PPB,49.0,1,-999,-999,05035
1674,04/11/20,MARION,OZONE-8HR,PPB,46.0,8,43,0,05035
1675,04/11/20,MARION,PM2.5-24hr,UG/M3,7.4,24,31,0,05035
1676,04/11/20,DEER,OZONE-1HR,PPB,45.0,1,-999,-999,05101
1677,04/11/20,EAGLEMT,OZONE-1HR,PPB,45.0,1,-999,-999,05113
1678,04/11/20,PARR,OZONE-1HR,PPB,45.0,1,-999,-999,05119
1679,04/11/20,PARR,OZONE-8HR,PPB,40.0,8,37,0,05119
1680,04/11/20,PARR,PM2.5-24hr,UG/M3,8.5,24,35,0,05119
1681,04/11/20,NLRAP,OZONE-1HR,PPB,48.0,1,-999,-999,05119
1682,04/11/20,NLRAP,OZONE-8HR,PPB,42.0,8,39,0,05119
1683,04/11/20,ADEQ-DSR,PM2.5-24hr,UG/M3,9.6,24,40,0,05119
1684,04/11/20,SPRNGDLE,OZONE-1HR,PPB,49.0,1,-999,-999,05143
1685,04/11/20,SPRNGDLE,OZONE-8HR,PPB,46.0,8,43,0,05143
1686,04/11/20,SPRNGDLE,PM2.5-24hr,UG/M3,7.5,24,32,0,05143
1687,04/11/20,Fayetteville,OZONE-1HR,PPB,47.0,1,-999,-999,05143
1688,04/11/20,Livermore - Rincon,OZONE-1HR,PPB,37.0,1,-999,-999,06001
1689,04/11/20,Livermore - Rincon,OZONE-8HR,PPB,34.0,8,31,0,06001
1690,04/11/20,Livermore - Rincon,PM2.5-24hr,UG/M3,4.1,24,17,0,06001
1691,04/11/20,Oakland,CO-8hr,PPM,0.27,1,3,0,06001
1692,04/11/20,Oakland,OZONE-1HR,PPB,35.0,1,-999,-999,06001
1693,04/11/20,Oakland,OZONE-8HR,PPB,36.0,8,33,0,06001
1694,04/11/20,Oakland,PM2.5-24hr,UG/M3,4.8,24,20,0,06001
1695,04/11/20,Oakland West,CO-8hr,PPM,0.23,1,3,0,06001
1696,04/11/20,Oakland West,OZONE-1HR,PPB,38.0,1,-999,-999,06001
1697,04/11/20,Oakland West,OZONE-8HR,PPB,36.0,8,33,0,06001
1698,04/11/20,Oakland West,PM2.5-24hr,UG/M3,2.3,24,10,0,06001
1699,04/11/20,Oakland West,SO2-24HR,PPB,0.0,24,-999,-999,06001
1700,04/11/20,Laney College,CO-8hr,PPM,0.33,1,4,0,06001
1701,04/11/20,Laney College,PM2.5-24hr,UG/M3,2.7,24,12,0,06001
1702,04/11/20,Berkeley Aquatic Park,CO-8hr,PPM,0.48,1,6,0,06001
1703,04/11/20,Berkeley Aquatic Park,OZONE-1HR,PPB,36.0,1,-999,-999,06001
1704,04/11/20,Berkeley Aquatic Park,OZONE-8HR,PPB,35.0,8,32,0,06001
1705,04/11/20,Berkeley Aquatic Park,PM2.5-24hr,UG/M3,4.2,24,18,0,06001
1706,04/11/20,Pleasanton - Owens Ct.,CO-8hr,PPM,0.34,1,4,0,06001
1707,04/11/20,Pleasanton - Owens Ct.,PM2.5-24hr,UG/M3,5.7,24,24,0,06001
1708,04/11/20,Hayward,OZONE-1HR,PPB,36.0,1,-999,-999,06001
1709,04/11/20,Hayward,OZONE-8HR,PPB,34.0,8,31,0,06001
1710,04/11/20,Jackson - Clinton,OZONE-1HR,PPB,39.0,1,-999,-999,06005
1711,04/11/20,Jackson - Clinton,OZONE-8HR,PPB,34.0,8,31,0,06005
1712,04/11/20,Paradise - Airport,OZONE-1HR,PPB,41.0,1,-999,-999,06007
1713,04/11/20,Paradise - Airport,OZONE-8HR,PPB,39.0,8,36,0,06007
1714,04/11/20,Chico -  East,CO-8hr,PPM,0.17,1,2,0,06007
1715,04/11/20,Chico -  East,OZONE-1HR,PPB,43.0,1,-999,-999,06007
1716,04/11/20,Chico -  East,OZONE-8HR,PPB,39.0,8,36,0,06007
1717,04/11/20,Chico -  East,PM10-24hr,UG/M3,12.0,24,12,0,06007
1718,04/11/20,Chico -  East,PM2.5-24hr,UG/M3,7.1,24,30,0,06007
1719,04/11/20,Paradise Theater,PM2.5-24hr,UG/M3,7.7,24,32,0,06007
1720,04/11/20,Gridley,PM2.5-24hr,UG/M3,7.0,24,29,0,06007
1721,04/11/20,San Andreas,OZONE-1HR,PPB,40.0,1,-999,-999,06009
1722,04/11/20,San Andreas,OZONE-8HR,PPB,36.0,8,33,0,06009
1723,04/11/20,San Andreas,PM10-24hr,UG/M3,9.0,24,9,0,06009
1724,04/11/20,San Andreas,PM2.5-24hr,UG/M3,5.8,24,24,0,06009
1725,04/11/20,Colusa - Sunrise Blvd.,OZONE-1HR,PPB,36.0,1,-999,-999,06011
1726,04/11/20,Colusa - Sunrise Blvd.,OZONE-8HR,PPB,33.0,8,31,0,06011
1727,04/11/20,Colusa - Sunrise Blvd.,PM10-24hr,UG/M3,11.0,24,11,0,06011
1728,04/11/20,Colusa - Sunrise Blvd.,PM2.5-24hr,UG/M3,3.6,24,15,0,06011
1729,04/11/20,Concord,CO-8hr,PPM,0.26,1,3,0,06013
1730,04/11/20,Concord,OZONE-1HR,PPB,35.0,1,-999,-999,06013
1731,04/11/20,Concord,OZONE-8HR,PPB,33.0,8,31,0,06013
1732,04/11/20,Concord,PM2.5-24hr,UG/M3,4.7,24,20,0,06013
1733,04/11/20,Concord,SO2-24HR,PPB,0.0,24,-999,-999,06013
1734,04/11/20,Richmond - 7th St,SO2-24HR,PPB,0.0,24,-999,-999,06013
1735,04/11/20,Bethel Island,CO-8hr,PPM,0.34,1,4,0,06013
1736,04/11/20,Bethel Island,OZONE-1HR,PPB,37.0,1,-999,-999,06013
1737,04/11/20,Bethel Island,OZONE-8HR,PPB,35.0,8,32,0,06013
1738,04/11/20,Bethel Island,SO2-24HR,PPB,0.0,24,-999,-999,06013
1739,04/11/20,San Pablo - Rumrill,CO-8hr,PPM,0.46,1,5,0,06013
1740,04/11/20,San Pablo - Rumrill,OZONE-1HR,PPB,35.0,1,-999,-999,06013
1741,04/11/20,San Pablo - Rumrill,OZONE-8HR,PPB,37.0,8,34,0,06013
1742,04/11/20,San Pablo - Rumrill,PM2.5-24hr,UG/M3,6.4,24,27,0,06013
1743,04/11/20,San Pablo - Rumrill,SO2-24HR,PPB,0.0,24,-999,-999,06013
1744,04/11/20,San Ramon,OZONE-1HR,PPB,35.0,1,-999,-999,06013
1745,04/11/20,San Ramon,OZONE-8HR,PPB,32.0,8,30,0,06013
1746,04/11/20,Placerville,OZONE-1HR,PPB,39.0,1,-999,-999,06017
1747,04/11/20,Placerville,OZONE-8HR,PPB,37.0,8,34,0,06017
1748,04/11/20,South Lake Tahoe - Sandy Way,PM10-24hr,UG/M3,11.0,24,11,0,06017
1749,04/11/20,Cool (Seasonal),OZONE-1HR,PPB,40.0,1,-999,-999,06017
1750,04/11/20,Cool (Seasonal),OZONE-8HR,PPB,37.0,8,34,0,06017
1751,04/11/20,Fresno - Drummond Street,OZONE-1HR,PPB,44.0,1,-999,-999,06019
1752,04/11/20,Fresno - Drummond Street,OZONE-8HR,PPB,40.0,8,37,0,06019
1753,04/11/20,Fresno - Garland,CO-8hr,PPM,0.55,1,6,0,06019
1754,04/11/20,Fresno - Garland,OZONE-1HR,PPB,38.0,1,-999,-999,06019
1755,04/11/20,Fresno - Garland,OZONE-8HR,PPB,35.0,8,32,0,06019
1756,04/11/20,Fresno - Garland,PM10-24hr,UG/M3,17.0,24,16,0,06019
1757,04/11/20,Fresno - Garland,PM2.5-24hr,UG/M3,11.3,24,47,0,06019
1758,04/11/20,Fresno - Garland,SO2-24HR,PPB,0.0,24,-999,-999,06019
1759,04/11/20,Huron,PM2.5-24hr,UG/M3,3.5,24,15,0,06019
1760,04/11/20,Tranquillity,OZONE-1HR,PPB,41.0,1,-999,-999,06019
1761,04/11/20,Tranquillity,OZONE-8HR,PPB,39.0,8,36,0,06019
1762,04/11/20,Tranquillity,PM2.5-24hr,UG/M3,2.6,24,11,0,06019
1763,04/11/20,Parlier,OZONE-1HR,PPB,46.0,1,-999,-999,06019
1764,04/11/20,Parlier,OZONE-8HR,PPB,42.0,8,39,0,06019
1765,04/11/20,Clovis - N. Villa Ave,CO-8hr,PPM,0.34,1,4,0,06019
1766,04/11/20,Clovis - N. Villa Ave,OZONE-1HR,PPB,47.0,1,-999,-999,06019
1767,04/11/20,Clovis - N. Villa Ave,OZONE-8HR,PPB,42.0,8,39,0,06019
1768,04/11/20,Willows-Colusa,OZONE-1HR,PPB,45.0,1,-999,-999,06021
1769,04/11/20,Willows-Colusa,OZONE-8HR,PPB,41.0,8,38,0,06021
1770,04/11/20,Willows-Colusa,PM10-24hr,UG/M3,16.0,24,16,0,06021
1771,04/11/20,Willows-Colusa,PM2.5-24hr,UG/M3,6.1,24,26,0,06021
1772,04/11/20,Jacobs,OZONE-1HR,PPB,38.0,1,-999,-999,06023
1773,04/11/20,Jacobs,OZONE-8HR,PPB,35.0,8,32,0,06023
1774,04/11/20,Jacobs,PM10-24hr,UG/M3,27.0,24,26,0,06023
1775,04/11/20,Calexico - Ethel Street,CO-8hr,PPM,0.42,1,5,0,06025
1776,04/11/20,Calexico - Ethel Street,OZONE-1HR,PPB,48.0,1,-999,-999,06025
1777,04/11/20,Calexico - Ethel Street,OZONE-8HR,PPB,45.0,8,42,0,06025
1778,04/11/20,Calexico - Ethel Street,PM10-24hr,UG/M3,12.0,24,11,0,06025
1779,04/11/20,Calexico - Ethel Street,PM2.5-24hr,UG/M3,4.0,24,17,0,06025
1780,04/11/20,Calexico - Ethel Street,SO2-24HR,PPB,0.0,24,-999,-999,06025
1781,04/11/20,Brawley - 220 Main Street,PM10-24hr,UG/M3,3.0,24,3,0,06025
1782,04/11/20,El Centro - 9th Street,OZONE-1HR,PPB,36.0,1,-999,-999,06025
1783,04/11/20,El Centro - 9th Street,OZONE-8HR,PPB,33.0,8,31,0,06025
1784,04/11/20,El Centro - 9th Street,PM10-24hr,UG/M3,6.0,24,6,0,06025
1785,04/11/20,Westmorland - 570 Cook St,OZONE-1HR,PPB,37.0,1,-999,-999,06025
1786,04/11/20,Westmorland - 570 Cook St,OZONE-8HR,PPB,34.0,8,31,0,06025
1787,04/11/20,Westmorland - 570 Cook St,PM10-24hr,UG/M3,5.0,24,5,0,06025
1788,04/11/20,Niland - English Road,OZONE-1HR,PPB,37.0,1,-999,-999,06025
1789,04/11/20,Niland - English Road,OZONE-8HR,PPB,27.0,8,25,0,06025
1790,04/11/20,Niland - English Road,PM10-24hr,UG/M3,3.0,24,4,0,06025
1791,04/11/20,NCore - White Mountain Research Station - OVL,CO-8hr,PPM,0.14,1,2,0,06027
1792,04/11/20,NCore - White Mountain Research Station - OVL,OZONE-1HR,PPB,46.0,1,-999,-999,06027
1793,04/11/20,NCore - White Mountain Research Station - OVL,OZONE-8HR,PPB,45.0,8,42,0,06027
1794,04/11/20,NCore - White Mountain Research Station - OVL,PM10-24hr,UG/M3,6.0,24,6,0,06027
1795,04/11/20,NCore - White Mountain Research Station - OVL,PM2.5-24hr,UG/M3,2.1,24,9,0,06027
1796,04/11/20,NCore - White Mountain Research Station - OVL,SO2-24HR,PPB,0.0,24,-999,-999,06027
1797,04/11/20,Lone Pine,PM10-24hr,UG/M3,5.0,24,5,0,06027
1798,04/11/20,Dirty Socks,PM10-24hr,UG/M3,4.0,24,5,0,06027
1799,04/11/20,Shell Cut,PM10-24hr,UG/M3,5.0,24,5,0,06027
1800,04/11/20,Bill Stanley,PM10-24hr,UG/M3,4.0,24,5,0,06027
1801,04/11/20,Lizard Tail,PM10-24hr,UG/M3,5.0,24,5,0,06027
1802,04/11/20,North Beach,PM10-24hr,UG/M3,5.0,24,5,0,06027
1803,04/11/20,Mill Site,PM10-24hr,UG/M3,5.0,24,5,0,06027
1804,04/11/20,Death Valley NP,OZONE-1HR,PPB,48.0,1,-999,-999,06027
1805,04/11/20,Death Valley NP,OZONE-8HR,PPB,45.0,8,42,0,06027
1806,04/11/20,Coso Junction,PM10-24hr,UG/M3,4.0,24,5,0,06027
1807,04/11/20,Keeler,PM10-24hr,UG/M3,5.0,24,6,0,06027
1808,04/11/20,Keeler,PM2.5-24hr,UG/M3,4.1,24,18,0,06027
1809,04/11/20,Edison,OZONE-1HR,PPB,52.0,1,-999,-999,06029
1810,04/11/20,Edison,OZONE-8HR,PPB,47.0,8,44,0,06029
1811,04/11/20,Maricopa - Stanilaus Street,OZONE-1HR,PPB,51.0,1,-999,-999,06029
1812,04/11/20,Maricopa - Stanilaus Street,OZONE-8HR,PPB,48.0,8,44,0,06029
1813,04/11/20,Mojave - 923 Poole St.,OZONE-1HR,PPB,69.0,1,-999,-999,06029
1814,04/11/20,Mojave - 923 Poole St.,OZONE-8HR,PPB,62.0,8,74,1,06029
1815,04/11/20,Bakersfield - California Ave,OZONE-1HR,PPB,43.0,1,-999,-999,06029
1816,04/11/20,Bakersfield - California Ave,OZONE-8HR,PPB,41.0,8,38,0,06029
1817,04/11/20,Bakersfield - California Ave,PM2.5-24hr,UG/M3,10.2,24,43,0,06029
1818,04/11/20,Oildale - 3311 Manor Street,OZONE-1HR,PPB,47.0,1,-999,-999,06029
1819,04/11/20,Oildale - 3311 Manor Street,OZONE-8HR,PPB,45.0,8,42,0,06029
1820,04/11/20,Oildale - 3311 Manor Street,PM10-24hr,UG/M3,11.0,24,11,0,06029
1821,04/11/20,Lebec,PM2.5-24hr,UG/M3,6.2,24,26,0,06029
1822,04/11/20,Bakersfield-Muni,CO-8hr,PPM,0.32,1,4,0,06029
1823,04/11/20,Bakersfield-Muni,OZONE-1HR,PPB,52.0,1,-999,-999,06029
1824,04/11/20,Bakersfield-Muni,OZONE-8HR,PPB,47.0,8,44,0,06029
1825,04/11/20,Shafter - Walker Street,OZONE-1HR,PPB,45.0,1,-999,-999,06029
1826,04/11/20,Shafter - Walker Street,OZONE-8HR,PPB,43.0,8,40,0,06029
1827,04/11/20,Hanford - S. Irwin Street,OZONE-1HR,PPB,42.0,1,-999,-999,06031
1828,04/11/20,Hanford - S. Irwin Street,OZONE-8HR,PPB,39.0,8,36,0,06031
1829,04/11/20,Azusa,CO-8hr,PPM,0.23,1,3,0,06037
1830,04/11/20,Azusa,OZONE-1HR,PPB,58.0,1,-999,-999,06037
1831,04/11/20,Azusa,OZONE-8HR,PPB,48.0,8,44,0,06037
1832,04/11/20,Glendora - Laurel,CO-8hr,PPM,0.16,1,2,0,06037
1833,04/11/20,Glendora - Laurel,OZONE-1HR,PPB,59.0,1,-999,-999,06037
1834,04/11/20,Glendora - Laurel,OZONE-8HR,PPB,50.0,8,46,0,06037
1835,04/11/20,Glendora - Laurel,PM10-24hr,UG/M3,11.0,24,10,0,06037
1836,04/11/20,Glendora - Laurel,PM2.5-24hr,UG/M3,8.6,24,36,0,06037
1837,04/11/20,West Los Angeles - VA Hospital,CO-8hr,PPM,0.27,1,3,0,06037
1838,04/11/20,West Los Angeles - VA Hospital,OZONE-1HR,PPB,51.0,1,-999,-999,06037
1839,04/11/20,West Los Angeles - VA Hospital,OZONE-8HR,PPB,41.0,8,38,0,06037
1840,04/11/20,Los Angeles - N. Main Street,CO-8hr,PPM,0.4,1,5,0,06037
1841,04/11/20,Los Angeles - N. Main Street,OZONE-1HR,PPB,45.0,1,-999,-999,06037
1842,04/11/20,Los Angeles - N. Main Street,OZONE-8HR,PPB,38.0,8,35,0,06037
1843,04/11/20,Los Angeles - N. Main Street,PM10-24hr,UG/M3,14.0,24,13,0,06037
1844,04/11/20,Los Angeles - N. Main Street,PM2.5-24hr,UG/M3,7.1,24,30,0,06037
1845,04/11/20,Los Angeles - N. Main Street,SO2-24HR,PPB,0.0,24,-999,-999,06037
1846,04/11/20,Reseda,CO-8hr,PPM,0.36,1,4,0,06037
1847,04/11/20,Reseda,OZONE-1HR,PPB,54.0,1,-999,-999,06037
1848,04/11/20,Reseda,OZONE-8HR,PPB,48.0,8,44,0,06037
1849,04/11/20,Reseda,PM2.5-24hr,UG/M3,7.4,24,31,0,06037
1850,04/11/20,Compton,CO-8hr,PPM,0.34,1,4,0,06037
1851,04/11/20,Compton,OZONE-1HR,PPB,43.0,1,-999,-999,06037
