,date,sitename,parameter,units,value,period,aqi_value,aqi_category,fips
1313,04/07/20,Flagstaff Middle School,OZONE-8HR,PPB,47.0,8,44,0,04005
1314,04/07/20,Grand Canyon NP,OZONE-1HR,PPB,51.0,1,-999,-999,04005
1315,04/07/20,Grand Canyon NP,OZONE-8HR,PPB,49.0,8,45,0,04005
1316,04/07/20,Payson Well Site,PM10-24hr,UG/M3,21.0,24,20,0,04007
1317,04/07/20,Tonto National Monument,OZONE-1HR,PPB,47.0,1,-999,-999,04007
1318,04/07/20,Tonto National Monument,OZONE-8HR,PPB,44.0,8,41,0,04007
1319,04/07/20,Hayden,PM10-24hr,UG/M3,11.0,24,11,0,04007
1320,04/07/20,Miami Golf Course,PM10-24hr,UG/M3,14.0,24,13,0,04007
1331,04/07/20,Alamo Lake,OZONE-1HR,PPB,48.0,1,-999,-999,04012
1332,04/07/20,Alamo Lake,OZONE-8HR,PPB,44.0,8,41,0,04012
1333,04/07/20,Alamo Lake,PM10-24hr,UG/M3,8.0,24,7,0,04012
1334,04/07/20,Alamo Lake,PM2.5-24hr,UG/M3,3.5,24,15,0,04012
1351,04/07/20,Ft McD Yuma Frank-AZ,OZONE-1HR,PPB,107.0,1,-999,-999,04013
1352,04/07/20,Ft McD Yuma Frank-AZ,OZONE-8HR,PPB,100.0,8,187,3,04013
1353,04/07/20,Ft McD Yuma Frank-AZ,PM10-24hr,UG/M3,19.0,24,19,0,04013
1398,04/07/20,StJohns,OZONE-1HR,PPB,45.0,1,-999,-999,04013
1399,04/07/20,StJohns,OZONE-8HR,PPB,43.0,8,40,0,04013
1400,04/07/20,StJohns,PM10-24hr,UG/M3,20.0,24,19,0,04013
1402,04/07/20,Senior Center,OZONE-1HR,PPB,47.0,1,-999,-999,04013
1403,04/07/20,Senior Center,OZONE-8HR,PPB,45.0,8,42,0,04013
1404,04/07/20,Senior Center,PM10-24hr,UG/M3,18.0,24,18,0,04013
1405,04/07/20,Red Mountain,OZONE-1HR,PPB,49.0,1,-999,-999,04013
1406,04/07/20,Red Mountain,OZONE-8HR,PPB,47.0,8,44,0,04013
1407,04/07/20,LEHI,OZONE-1HR,PPB,48.0,1,-999,-999,04013
1408,04/07/20,LEHI,OZONE-8HR,PPB,46.0,8,43,0,04013
1409,04/07/20,LEHI,PM10-24hr,UG/M3,23.0,24,22,0,04013
1410,04/07/20,High School,OZONE-1HR,PPB,44.0,1,-999,-999,04013
1411,04/07/20,High School,OZONE-8HR,PPB,42.0,8,39,0,04013
1412,04/07/20,High School,PM10-24hr,UG/M3,36.0,24,33,0,04013
1422,04/07/20,Phoenix JLG Supersite,CO-8hr,PPM,0.28,1,3,0,04013
1423,04/07/20,Phoenix JLG Supersite,OZONE-1HR,PPB,43.0,1,-999,-999,04013
1424,04/07/20,Phoenix JLG Supersite,OZONE-8HR,PPB,40.0,8,37,0,04013
1425,04/07/20,Phoenix JLG Supersite,PM10-24hr,UG/M3,15.0,24,14,0,04013
1426,04/07/20,Phoenix JLG Supersite,PM2.5-24hr,UG/M3,1.9,24,8,0,04013
1427,04/07/20,Phoenix JLG Supersite,SO2-24HR,PPB,0.0,24,-999,-999,04013
1428,04/07/20,Bullhead City,PM10-24hr,UG/M3,10.0,24,10,0,04015
1429,04/07/20,Petrified Forest NP,OZONE-1HR,PPB,48.0,1,-999,-999,04017
1430,04/07/20,Petrified Forest NP,OZONE-8HR,PPB,46.0,8,43,0,04017
1431,04/07/20,Ajo,PM10-24hr,UG/M3,8.0,24,7,0,04019
1432,04/07/20,Orange Grove,PM10-24hr,UG/M3,18.0,24,18,0,04019
1433,04/07/20,Orange Grove,PM2.5-24hr,UG/M3,0.4,24,2,0,04019
1434,04/07/20,Rillito,PM10-24hr,UG/M3,52.0,24,49,0,04019
1435,04/07/20,Saguaro Monument,OZONE-1HR,PPB,51.0,1,-999,-999,04019
1436,04/07/20,Saguaro Monument,OZONE-8HR,PPB,47.0,8,44,0,04019
1437,04/07/20,South Tucson,PM10-24hr,UG/M3,18.0,24,17,0,04019
1438,04/07/20,22nd Street & Craycroft,OZONE-1HR,PPB,48.0,1,-999,-999,04019
1439,04/07/20,22nd Street & Craycroft,OZONE-8HR,PPB,44.0,8,41,0,04019
1440,04/07/20,Tangerine & Camino de Oeste,OZONE-1HR,PPB,47.0,1,-999,-999,04019
1441,04/07/20,Tangerine & Camino de Oeste,OZONE-8HR,PPB,44.0,8,41,0,04019
1442,04/07/20,Fairgrounds,OZONE-1HR,PPB,49.0,1,-999,-999,04019
1443,04/07/20,Fairgrounds,OZONE-8HR,PPB,45.0,8,42,0,04019
1444,04/07/20,Children's Park Site,OZONE-1HR,PPB,42.0,1,-999,-999,04019
1445,04/07/20,Children's Park Site,OZONE-8HR,PPB,41.0,8,38,0,04019
1446,04/07/20,Children's Park Site,PM2.5-24hr,UG/M3,4.6,24,20,0,04019
1447,04/07/20,Green Valley,OZONE-1HR,PPB,46.0,1,-999,-999,04019
1448,04/07/20,Green Valley,OZONE-8HR,PPB,43.0,8,40,0,04019
1449,04/07/20,Green Valley,PM10-24hr,UG/M3,7.0,24,6,0,04019
1450,04/07/20,Rose Elementary,OZONE-1HR,PPB,43.0,1,-999,-999,04019
1451,04/07/20,Rose Elementary,OZONE-8HR,PPB,41.0,8,38,0,04019
1452,04/07/20,Rose Elementary,PM2.5-24hr,UG/M3,2.9,24,13,0,04019
1453,04/07/20,Coachline,OZONE-1HR,PPB,48.0,1,-999,-999,04019
1454,04/07/20,Coachline,OZONE-8HR,PPB,45.0,8,42,0,04019
1455,04/07/20,Geronimo,PM10-24hr,UG/M3,17.0,24,17,0,04019
1456,04/07/20,Geronimo,PM2.5-24hr,UG/M3,3.2,24,13,0,04019
1490,04/07/20,Sacaton,OZONE-1HR,PPB,46.0,1,-999,-999,04021
1491,04/07/20,Sacaton,OZONE-8HR,PPB,44.0,8,41,0,04021
1492,04/07/20,Sacaton,PM10-24hr,UG/M3,17.0,24,17,0,04021
1493,04/07/20,CasaBlanca,PM10-24hr,UG/M3,29.0,24,27,0,04021
1494,04/07/20,Queen Valley,OZONE-1HR,PPB,53.0,1,-999,-999,04021
1495,04/07/20,Queen Valley,OZONE-8HR,PPB,47.0,8,44,0,04021
1501,04/07/20,Nogales Post Office,PM10-24hr,UG/M3,18.0,24,17,0,04023
1502,04/07/20,Nogales Post Office,PM2.5-24hr,UG/M3,3.5,24,15,0,04023
1503,04/07/20,Prescott Pioneer Park,OZONE-1HR,PPB,55.0,1,-999,-999,04025
1504,04/07/20,Prescott Pioneer Park,OZONE-8HR,PPB,50.0,8,46,0,04025
1505,04/07/20,Yuma Supersite,OZONE-1HR,PPB,42.0,1,-999,-999,04027
1506,04/07/20,Yuma Supersite,OZONE-8HR,PPB,41.0,8,38,0,04027
1507,04/07/20,Yuma Supersite,PM10-24hr,UG/M3,2.0,24,2,0,04027
1508,04/07/20,Yuma Supersite,PM2.5-24hr,UG/M3,0.9,24,4,0,04027
1639,04/07/20,Caddo Valley,OZONE-1HR,PPB,31.0,1,-999,-999,05019
1640,04/07/20,Caddo Valley,OZONE-8HR,PPB,25.0,8,23,0,05019
1641,04/07/20,MARION,OZONE-1HR,PPB,34.0,1,-999,-999,05035
1642,04/07/20,MARION,OZONE-8HR,PPB,30.0,8,28,0,05035
1643,04/07/20,MARION,PM2.5-24hr,UG/M3,7.3,24,31,0,05035
1644,04/07/20,DEER,OZONE-1HR,PPB,39.0,1,-999,-999,05101
1645,04/07/20,DEER,OZONE-8HR,PPB,37.0,8,34,0,05101
1646,04/07/20,EAGLEMT,OZONE-1HR,PPB,36.0,1,-999,-999,05113
1647,04/07/20,EAGLEMT,OZONE-8HR,PPB,31.0,8,29,0,05113
1648,04/07/20,PARR,OZONE-1HR,PPB,25.0,1,-999,-999,05119
1649,04/07/20,PARR,OZONE-8HR,PPB,20.0,8,19,0,05119
1650,04/07/20,PARR,PM2.5-24hr,UG/M3,11.0,24,46,0,05119
1651,04/07/20,NLRAP,OZONE-1HR,PPB,28.0,1,-999,-999,05119
1652,04/07/20,NLRAP,OZONE-8HR,PPB,23.0,8,21,0,05119
1653,04/07/20,SPRNGDLE,OZONE-1HR,PPB,43.0,1,-999,-999,05143
1654,04/07/20,SPRNGDLE,OZONE-8HR,PPB,40.0,8,37,0,05143
1655,04/07/20,SPRNGDLE,PM2.5-24hr,UG/M3,11.2,24,47,0,05143
1656,04/07/20,Fayetteville,OZONE-1HR,PPB,39.0,1,-999,-999,05143
1657,04/07/20,Fayetteville,OZONE-8HR,PPB,37.0,8,34,0,05143
1658,04/07/20,Livermore - Rincon,OZONE-1HR,PPB,45.0,1,-999,-999,06001
1659,04/07/20,Livermore - Rincon,OZONE-8HR,PPB,41.0,8,38,0,06001
1660,04/07/20,Livermore - Rincon,PM2.5-24hr,UG/M3,2.5,24,10,0,06001
1661,04/07/20,Oakland,CO-8hr,PPM,0.4,1,5,0,06001
1662,04/07/20,Oakland,OZONE-1HR,PPB,39.0,1,-999,-999,06001
1663,04/07/20,Oakland,OZONE-8HR,PPB,34.0,8,31,0,06001
1664,04/07/20,Oakland,PM2.5-24hr,UG/M3,4.5,24,19,0,06001
1665,04/07/20,Oakland West,CO-8hr,PPM,0.67,1,8,0,06001
1666,04/07/20,Oakland West,OZONE-1HR,PPB,43.0,1,-999,-999,06001
1667,04/07/20,Oakland West,OZONE-8HR,PPB,38.0,8,35,0,06001
1668,04/07/20,Oakland West,PM2.5-24hr,UG/M3,3.8,24,16,0,06001
1669,04/07/20,Oakland West,SO2-24HR,PPB,0.0,24,-999,-999,06001
1670,04/07/20,Laney College,CO-8hr,PPM,0.35,1,4,0,06001
1671,04/07/20,Laney College,PM2.5-24hr,UG/M3,2.1,24,9,0,06001
1672,04/07/20,Berkeley Aquatic Park,CO-8hr,PPM,0.47,1,5,0,06001
1673,04/07/20,Berkeley Aquatic Park,OZONE-1HR,PPB,37.0,1,-999,-999,06001
1674,04/07/20,Berkeley Aquatic Park,OZONE-8HR,PPB,32.0,8,30,0,06001
1675,04/07/20,Berkeley Aquatic Park,PM2.5-24hr,UG/M3,5.9,24,25,0,06001
1676,04/07/20,Pleasanton - Owens Ct.,CO-8hr,PPM,0.32,1,4,0,06001
1677,04/07/20,Pleasanton - Owens Ct.,PM2.5-24hr,UG/M3,4.9,24,20,0,06001
1678,04/07/20,Hayward,OZONE-1HR,PPB,43.0,1,-999,-999,06001
1679,04/07/20,Hayward,OZONE-8HR,PPB,39.0,8,36,0,06001
1680,04/07/20,Jackson - Clinton,OZONE-1HR,PPB,39.0,1,-999,-999,06005
1681,04/07/20,Jackson - Clinton,OZONE-8HR,PPB,37.0,8,34,0,06005
1682,04/07/20,Paradise - Airport,OZONE-1HR,PPB,41.0,1,-999,-999,06007
1683,04/07/20,Paradise - Airport,OZONE-8HR,PPB,38.0,8,35,0,06007
1684,04/07/20,Chico -  East,CO-8hr,PPM,0.17,1,2,0,06007
1685,04/07/20,Chico -  East,OZONE-1HR,PPB,40.0,1,-999,-999,06007
1686,04/07/20,Chico -  East,OZONE-8HR,PPB,37.0,8,34,0,06007
1687,04/07/20,Chico -  East,PM10-24hr,UG/M3,5.0,24,5,0,06007
1688,04/07/20,Chico -  East,PM2.5-24hr,UG/M3,3.7,24,16,0,06007
1689,04/07/20,Paradise Theater,PM2.5-24hr,UG/M3,4.2,24,18,0,06007
1690,04/07/20,Gridley,PM2.5-24hr,UG/M3,3.5,24,15,0,06007
1691,04/07/20,San Andreas,OZONE-1HR,PPB,39.0,1,-999,-999,06009
1692,04/07/20,San Andreas,OZONE-8HR,PPB,36.0,8,33,0,06009
1693,04/07/20,San Andreas,PM10-24hr,UG/M3,4.0,24,4,0,06009
1694,04/07/20,San Andreas,PM2.5-24hr,UG/M3,2.2,24,9,0,06009
1695,04/07/20,Colusa - Sunrise Blvd.,OZONE-1HR,PPB,40.0,1,-999,-999,06011
1696,04/07/20,Colusa - Sunrise Blvd.,OZONE-8HR,PPB,38.0,8,35,0,06011
1697,04/07/20,Colusa - Sunrise Blvd.,PM10-24hr,UG/M3,4.0,24,4,0,06011
1698,04/07/20,Colusa - Sunrise Blvd.,PM2.5-24hr,UG/M3,1.2,24,5,0,06011
1699,04/07/20,Concord,CO-8hr,PPM,0.28,1,3,0,06013
1700,04/07/20,Concord,OZONE-1HR,PPB,45.0,1,-999,-999,06013
1701,04/07/20,Concord,OZONE-8HR,PPB,41.0,8,38,0,06013
1702,04/07/20,Concord,PM2.5-24hr,UG/M3,4.1,24,17,0,06013
1703,04/07/20,Concord,SO2-24HR,PPB,1.0,24,-999,-999,06013
1704,04/07/20,Richmond - 7th St,SO2-24HR,PPB,0.0,24,-999,-999,06013
1705,04/07/20,Bethel Island,CO-8hr,PPM,0.33,1,4,0,06013
1706,04/07/20,Bethel Island,OZONE-1HR,PPB,45.0,1,-999,-999,06013
1707,04/07/20,Bethel Island,OZONE-8HR,PPB,42.0,8,39,0,06013
1708,04/07/20,Bethel Island,SO2-24HR,PPB,1.0,24,-999,-999,06013
1709,04/07/20,San Pablo - Rumrill,CO-8hr,PPM,0.47,1,5,0,06013
1710,04/07/20,San Pablo - Rumrill,OZONE-1HR,PPB,45.0,1,-999,-999,06013
1711,04/07/20,San Pablo - Rumrill,OZONE-8HR,PPB,42.0,8,39,0,06013
1712,04/07/20,San Pablo - Rumrill,PM2.5-24hr,UG/M3,3.5,24,15,0,06013
1713,04/07/20,San Pablo - Rumrill,SO2-24HR,PPB,0.0,24,-999,-999,06013
1714,04/07/20,San Ramon,OZONE-1HR,PPB,44.0,1,-999,-999,06013
1715,04/07/20,San Ramon,OZONE-8HR,PPB,41.0,8,38,0,06013
1716,04/07/20,Placerville,OZONE-1HR,PPB,42.0,1,-999,-999,06017
1717,04/07/20,Placerville,OZONE-8HR,PPB,38.0,8,35,0,06017
1718,04/07/20,South Lake Tahoe - Sandy Way,PM10-24hr,UG/M3,4.0,24,4,0,06017
1719,04/07/20,Cool (Seasonal),OZONE-1HR,PPB,42.0,1,-999,-999,06017
1720,04/07/20,Cool (Seasonal),OZONE-8HR,PPB,39.0,8,36,0,06017
1721,04/07/20,Fresno - Drummond Street,OZONE-1HR,PPB,42.0,1,-999,-999,06019
1722,04/07/20,Fresno - Drummond Street,OZONE-8HR,PPB,39.0,8,36,0,06019
1723,04/07/20,Fresno - Garland,CO-8hr,PPM,0.2,1,2,0,06019
1724,04/07/20,Fresno - Garland,OZONE-1HR,PPB,36.0,1,-999,-999,06019
1725,04/07/20,Fresno - Garland,OZONE-8HR,PPB,34.0,8,31,0,06019
1726,04/07/20,Fresno - Garland,PM10-24hr,UG/M3,4.0,24,5,0,06019
1727,04/07/20,Fresno - Garland,PM2.5-24hr,UG/M3,3.2,24,13,0,06019
1728,04/07/20,Fresno - Garland,SO2-24HR,PPB,0.0,24,-999,-999,06019
1729,04/07/20,Huron,PM2.5-24hr,UG/M3,0.3,24,2,0,06019
1730,04/07/20,Tranquillity,OZONE-1HR,PPB,42.0,1,-999,-999,06019
1731,04/07/20,Tranquillity,OZONE-8HR,PPB,41.0,8,38,0,06019
1732,04/07/20,Tranquillity,PM2.5-24hr,UG/M3,-0.4,24,-999,-999,06019
1733,04/07/20,Parlier,OZONE-1HR,PPB,45.0,1,-999,-999,06019
1734,04/07/20,Parlier,OZONE-8HR,PPB,41.0,8,38,0,06019
1735,04/07/20,Clovis - N. Villa Ave,CO-8hr,PPM,0.22,1,3,0,06019
1736,04/07/20,Clovis - N. Villa Ave,OZONE-1HR,PPB,41.0,1,-999,-999,06019
1737,04/07/20,Clovis - N. Villa Ave,OZONE-8HR,PPB,38.0,8,35,0,06019
1738,04/07/20,Willows-Colusa,OZONE-1HR,PPB,44.0,1,-999,-999,06021
1739,04/07/20,Willows-Colusa,OZONE-8HR,PPB,42.0,8,39,0,06021
1740,04/07/20,Jacobs,OZONE-1HR,PPB,28.0,1,-999,-999,06023
1741,04/07/20,Jacobs,OZONE-8HR,PPB,26.0,8,24,0,06023
1742,04/07/20,Jacobs,PM10-24hr,UG/M3,16.0,24,15,0,06023
1743,04/07/20,Calexico - Ethel Street,CO-8hr,PPM,0.14,1,2,0,06025
1744,04/07/20,Calexico - Ethel Street,OZONE-1HR,PPB,45.0,1,-999,-999,06025
1745,04/07/20,Calexico - Ethel Street,OZONE-8HR,PPB,40.0,8,37,0,06025
1746,04/07/20,Calexico - Ethel Street,PM10-24hr,UG/M3,19.0,24,18,0,06025
1747,04/07/20,Calexico - Ethel Street,PM2.5-24hr,UG/M3,2.0,24,8,0,06025
1748,04/07/20,Calexico - Ethel Street,SO2-24HR,PPB,0.0,24,-999,-999,06025
1749,04/07/20,Brawley - 220 Main Street,PM10-24hr,UG/M3,14.0,24,13,0,06025
1750,04/07/20,El Centro - 9th Street,OZONE-1HR,PPB,38.0,1,-999,-999,06025
1751,04/07/20,El Centro - 9th Street,OZONE-8HR,PPB,33.0,8,31,0,06025
1752,04/07/20,El Centro - 9th Street,PM10-24hr,UG/M3,21.0,24,19,0,06025
1753,04/07/20,Westmorland - 570 Cook St,OZONE-1HR,PPB,34.0,1,-999,-999,06025
1754,04/07/20,Westmorland - 570 Cook St,OZONE-8HR,PPB,30.0,8,28,0,06025
1755,04/07/20,Westmorland - 570 Cook St,PM10-24hr,UG/M3,13.0,24,12,0,06025
1756,04/07/20,Niland - English Road,OZONE-1HR,PPB,29.0,1,-999,-999,06025
1757,04/07/20,Niland - English Road,OZONE-8HR,PPB,20.0,8,19,0,06025
1758,04/07/20,Niland - English Road,PM10-24hr,UG/M3,8.0,24,8,0,06025
1759,04/07/20,NCore - White Mountain Research Station - OVL,OZONE-1HR,PPB,47.0,1,-999,-999,06027
1760,04/07/20,NCore - White Mountain Research Station - OVL,OZONE-8HR,PPB,45.0,8,42,0,06027
1761,04/07/20,NCore - White Mountain Research Station - OVL,PM10-24hr,UG/M3,7.0,24,6,0,06027
1762,04/07/20,NCore - White Mountain Research Station - OVL,PM2.5-24hr,UG/M3,2.7,24,11,0,06027
1763,04/07/20,NCore - White Mountain Research Station - OVL,SO2-24HR,PPB,0.0,24,-999,-999,06027
1764,04/07/20,Lone Pine,PM10-24hr,UG/M3,6.0,24,6,0,06027
1765,04/07/20,Dirty Socks,PM10-24hr,UG/M3,6.0,24,6,0,06027
1766,04/07/20,Shell Cut,PM10-24hr,UG/M3,6.0,24,6,0,06027
1767,04/07/20,Bill Stanley,PM10-24hr,UG/M3,4.0,24,5,0,06027
1768,04/07/20,Lizard Tail,PM10-24hr,UG/M3,5.0,24,5,0,06027
1769,04/07/20,North Beach,PM10-24hr,UG/M3,6.0,24,6,0,06027
1770,04/07/20,Mill Site,PM10-24hr,UG/M3,6.0,24,6,0,06027
1771,04/07/20,Death Valley NP,OZONE-1HR,PPB,44.0,1,-999,-999,06027
1772,04/07/20,Death Valley NP,OZONE-8HR,PPB,43.0,8,40,0,06027
1773,04/07/20,Coso Junction,PM10-24hr,UG/M3,4.0,24,4,0,06027
1774,04/07/20,Keeler,PM10-24hr,UG/M3,6.0,24,6,0,06027
1775,04/07/20,Keeler,PM2.5-24hr,UG/M3,1.1,24,5,0,06027
1776,04/07/20,Edison,OZONE-1HR,PPB,42.0,1,-999,-999,06029
1777,04/07/20,Edison,OZONE-8HR,PPB,37.0,8,34,0,06029
1778,04/07/20,Maricopa - Stanilaus Street,OZONE-1HR,PPB,45.0,1,-999,-999,06029
1779,04/07/20,Maricopa - Stanilaus Street,OZONE-8HR,PPB,42.0,8,39,0,06029
1780,04/07/20,Mojave - 923 Poole St.,OZONE-1HR,PPB,44.0,1,-999,-999,06029
1781,04/07/20,Mojave - 923 Poole St.,OZONE-8HR,PPB,42.0,8,39,0,06029
1782,04/07/20,Mojave - 923 Poole St.,PM10-24hr,UG/M3,5.0,24,6,0,06029
1783,04/07/20,Mojave - 923 Poole St.,PM2.5-24hr,UG/M3,1.9,24,8,0,06029
1784,04/07/20,Bakersfield - California Ave,OZONE-1HR,PPB,38.0,1,-999,-999,06029
1785,04/07/20,Bakersfield - California Ave,OZONE-8HR,PPB,34.0,8,31,0,06029
1786,04/07/20,Bakersfield - California Ave,PM2.5-24hr,UG/M3,3.0,24,13,0,06029
1787,04/07/20,Oildale - 3311 Manor Street,OZONE-1HR,PPB,44.0,1,-999,-999,06029
1788,04/07/20,Oildale - 3311 Manor Street,PM10-24hr,UG/M3,6.0,24,6,0,06029
1789,04/07/20,Bakersfield-Muni,CO-8hr,PPM,0.23,1,3,0,06029
1790,04/07/20,Bakersfield-Muni,OZONE-1HR,PPB,43.0,1,-999,-999,06029
1791,04/07/20,Bakersfield-Muni,OZONE-8HR,PPB,39.0,8,36,0,06029
1792,04/07/20,Shafter - Walker Street,OZONE-1HR,PPB,43.0,1,-999,-999,06029
1793,04/07/20,Shafter - Walker Street,OZONE-8HR,PPB,40.0,8,37,0,06029
1794,04/07/20,Hanford - S. Irwin Street,OZONE-1HR,PPB,42.0,1,-999,-999,06031
1795,04/07/20,Hanford - S. Irwin Street,OZONE-8HR,PPB,39.0,8,36,0,06031
1796,04/07/20,Azusa,CO-8hr,PPM,0.22,1,3,0,06037
1797,04/07/20,Azusa,OZONE-1HR,PPB,34.0,1,-999,-999,06037
1798,04/07/20,Azusa,OZONE-8HR,PPB,32.0,8,30,0,06037
1799,04/07/20,Glendora - Laurel,CO-8hr,PPM,0.16,1,2,0,06037
1800,04/07/20,Glendora - Laurel,OZONE-1HR,PPB,35.0,1,-999,-999,06037
1801,04/07/20,Glendora - Laurel,OZONE-8HR,PPB,35.0,8,32,0,06037
1802,04/07/20,Glendora - Laurel,PM10-24hr,UG/M3,5.0,24,6,0,06037
1803,04/07/20,Glendora - Laurel,PM2.5-24hr,UG/M3,5.9,24,25,0,06037
1804,04/07/20,West Los Angeles - VA Hospital,CO-8hr,PPM,0.23,1,3,0,06037
1805,04/07/20,West Los Angeles - VA Hospital,OZONE-1HR,PPB,44.0,1,-999,-999,06037
1806,04/07/20,West Los Angeles - VA Hospital,OZONE-8HR,PPB,39.0,8,36,0,06037
1807,04/07/20,Los Angeles - N. Main Street,CO-8hr,PPM,0.27,1,3,0,06037
1808,04/07/20,Los Angeles - N. Main Street,OZONE-1HR,PPB,35.0,1,-999,-999,06037
1809,04/07/20,Los Angeles - N. Main Street,OZONE-8HR,PPB,30.0,8,28,0,06037
1810,04/07/20,Los Angeles - N. Main Street,SO2-24HR,PPB,0.0,24,-999,-999,06037
1811,04/07/20,Reseda,CO-8hr,PPM,0.23,1,3,0,06037
1812,04/07/20,Reseda,OZONE-1HR,PPB,48.0,1,-999,-999,06037
1813,04/07/20,Reseda,OZONE-8HR,PPB,43.0,8,40,0,06037
1814,04/07/20,Reseda,PM2.5-24hr,UG/M3,4.2,24,18,0,06037
1815,04/07/20,Compton,CO-8hr,PPM,0.3,1,4,0,06037
1816,04/07/20,Compton,OZONE-1HR,PPB,37.0,1,-999,-999,06037
1817,04/07/20,Compton,OZONE-8HR,PPB,33.0,8,31,0,06037
1818,04/07/20,Pico Rivera,CO-8hr,PPM,0.36,1,4,0,06037
1819,04/07/20,Pico Rivera,OZONE-1HR,PPB,37.0,1,-999,-999,06037
1820,04/07/20,Pico Rivera,OZONE-8HR,PPB,34.0,8,31,0,06037
1821,04/07/20,Pomona,CO-8hr,PPM,0.27,1,3,0,06037
1822,04/07/20,Pomona,OZONE-1HR,PPB,38.0,1,-999,-999,06037
1823,04/07/20,Pomona,OZONE-8HR,PPB,35.0,8,32,0,06037
