,date,sitename,parameter,units,value,period,aqi_value,aqi_category,fips
1336,04/24/20,Miami Golf Course,PM10-24hr,UG/M3,21.0,24,19,0,04007
1347,04/24/20,Alamo Lake,OZONE-1HR,PPB,56.0,1,-999,-999,04012
1348,04/24/20,Alamo Lake,OZONE-8HR,PPB,54.0,8,50,0,04012
1349,04/24/20,Alamo Lake,PM10-24hr,UG/M3,12.0,24,11,0,04012
1350,04/24/20,Alamo Lake,PM2.5-24hr,UG/M3,4.0,24,17,0,04012
1367,04/24/20,Ft McD Yuma Frank-AZ,PM10-24hr,UG/M3,33.0,24,31,0,04013
1412,04/24/20,StJohns,OZONE-1HR,PPB,61.0,1,-999,-999,04013
1413,04/24/20,StJohns,OZONE-8HR,PPB,57.0,8,58,1,04013
1414,04/24/20,StJohns,PM10-24hr,UG/M3,24.0,24,23,0,04013
1416,04/24/20,Senior Center,OZONE-1HR,PPB,67.0,1,-999,-999,04013
1417,04/24/20,Senior Center,OZONE-8HR,PPB,61.0,8,71,1,04013
1418,04/24/20,Senior Center,PM10-24hr,UG/M3,29.0,24,27,0,04013
1419,04/24/20,Red Mountain,OZONE-1HR,PPB,72.0,1,-999,-999,04013
1420,04/24/20,Red Mountain,OZONE-8HR,PPB,61.0,8,71,1,04013
1421,04/24/20,LEHI,OZONE-1HR,PPB,71.0,1,-999,-999,04013
1422,04/24/20,LEHI,OZONE-8HR,PPB,61.0,8,71,1,04013
1423,04/24/20,LEHI,PM10-24hr,UG/M3,24.0,24,23,0,04013
1424,04/24/20,High School,OZONE-1HR,PPB,61.0,1,-999,-999,04013
1425,04/24/20,High School,OZONE-8HR,PPB,55.0,8,51,1,04013
1426,04/24/20,High School,PM10-24hr,UG/M3,23.0,24,21,0,04013
1436,04/24/20,Phoenix JLG Supersite,CO-8hr,PPM,0.29,1,3,0,04013
1437,04/24/20,Phoenix JLG Supersite,OZONE-1HR,PPB,57.0,1,-999,-999,04013
1438,04/24/20,Phoenix JLG Supersite,OZONE-8HR,PPB,52.0,8,48,0,04013
1439,04/24/20,Phoenix JLG Supersite,PM10-24hr,UG/M3,18.0,24,18,0,04013
1440,04/24/20,Phoenix JLG Supersite,PM2.5-24hr,UG/M3,4.0,24,17,0,04013
1441,04/24/20,Phoenix JLG Supersite,SO2-24HR,PPB,1.0,24,-999,-999,04013
1442,04/24/20,Bullhead City,PM10-24hr,UG/M3,12.0,24,11,0,04015
1443,04/24/20,Petrified Forest NP,OZONE-1HR,PPB,52.0,1,-999,-999,04017
1444,04/24/20,Petrified Forest NP,OZONE-8HR,PPB,50.0,8,46,0,04017
1445,04/24/20,Ajo,PM10-24hr,UG/M3,21.0,24,19,0,04019
1446,04/24/20,Orange Grove,PM10-24hr,UG/M3,26.0,24,25,0,04019
1447,04/24/20,Orange Grove,PM2.5-24hr,UG/M3,2.9,24,12,0,04019
1448,04/24/20,Rillito,PM10-24hr,UG/M3,50.0,24,47,0,04019
1449,04/24/20,Saguaro Monument,OZONE-1HR,PPB,63.0,1,-999,-999,04019
1450,04/24/20,Saguaro Monument,OZONE-8HR,PPB,60.0,8,67,1,04019
1451,04/24/20,22nd Street & Craycroft,OZONE-1HR,PPB,59.0,1,-999,-999,04019
1452,04/24/20,22nd Street & Craycroft,OZONE-8HR,PPB,56.0,8,54,1,04019
1453,04/24/20,Tangerine & Camino de Oeste,OZONE-1HR,PPB,60.0,1,-999,-999,04019
1454,04/24/20,Tangerine & Camino de Oeste,OZONE-8HR,PPB,57.0,8,58,1,04019
1455,04/24/20,Fairgrounds,OZONE-1HR,PPB,59.0,1,-999,-999,04019
1456,04/24/20,Fairgrounds,OZONE-8HR,PPB,56.0,8,54,1,04019
1457,04/24/20,Children's Park Site,OZONE-1HR,PPB,60.0,1,-999,-999,04019
1458,04/24/20,Children's Park Site,OZONE-8HR,PPB,57.0,8,58,1,04019
1459,04/24/20,Children's Park Site,PM2.5-24hr,UG/M3,5.9,24,25,0,04019
1460,04/24/20,Green Valley,OZONE-1HR,PPB,56.0,1,-999,-999,04019
1461,04/24/20,Rose Elementary,OZONE-1HR,PPB,56.0,1,-999,-999,04019
1462,04/24/20,Rose Elementary,OZONE-8HR,PPB,52.0,8,48,0,04019
1463,04/24/20,Rose Elementary,PM2.5-24hr,UG/M3,5.7,24,24,0,04019
1464,04/24/20,Coachline,OZONE-1HR,PPB,59.0,1,-999,-999,04019
1465,04/24/20,Coachline,OZONE-8HR,PPB,56.0,8,54,1,04019
1466,04/24/20,Geronimo,PM2.5-24hr,UG/M3,8.9,24,37,0,04019
1500,04/24/20,Sacaton,OZONE-1HR,PPB,62.0,1,-999,-999,04021
1501,04/24/20,Sacaton,OZONE-8HR,PPB,57.0,8,58,1,04021
1502,04/24/20,Sacaton,PM10-24hr,UG/M3,31.0,24,30,0,04021
1503,04/24/20,CasaBlanca,PM10-24hr,UG/M3,41.0,24,39,0,04021
1504,04/24/20,Queen Valley,OZONE-1HR,PPB,75.0,1,-999,-999,04021
1505,04/24/20,Queen Valley,OZONE-8HR,PPB,64.0,8,80,1,04021
1511,04/24/20,Nogales Post Office,PM10-24hr,UG/M3,30.0,24,29,0,04023
1512,04/24/20,Nogales Post Office,PM2.5-24hr,UG/M3,5.9,24,25,0,04023
1513,04/24/20,Prescott Pioneer Park,OZONE-1HR,PPB,53.0,1,-999,-999,04025
1514,04/24/20,Prescott Pioneer Park,OZONE-8HR,PPB,52.0,8,48,0,04025
1515,04/24/20,Yuma Supersite,OZONE-1HR,PPB,52.0,1,-999,-999,04027
1516,04/24/20,Yuma Supersite,OZONE-8HR,PPB,50.0,8,46,0,04027
1517,04/24/20,Yuma Supersite,PM10-24hr,UG/M3,28.0,24,27,0,04027
1518,04/24/20,Yuma Supersite,PM2.5-24hr,UG/M3,11.7,24,49,0,04027
1649,04/24/20,Caddo Valley,OZONE-1HR,PPB,41.0,1,-999,-999,05019
1650,04/24/20,Caddo Valley,OZONE-8HR,PPB,34.0,8,31,0,05019
1651,04/24/20,MARION,OZONE-1HR,PPB,55.0,1,-999,-999,05035
1652,04/24/20,MARION,OZONE-8HR,PPB,49.0,8,45,0,05035
1653,04/24/20,MARION,PM2.5-24hr,UG/M3,6.2,24,26,0,05035
1654,04/24/20,DEER,OZONE-1HR,PPB,53.0,1,-999,-999,05101
1655,04/24/20,DEER,OZONE-8HR,PPB,46.0,8,43,0,05101
1656,04/24/20,EAGLEMT,OZONE-1HR,PPB,51.0,1,-999,-999,05113
1657,04/24/20,PARR,OZONE-1HR,PPB,44.0,1,-999,-999,05119
1658,04/24/20,PARR,OZONE-8HR,PPB,38.0,8,35,0,05119
1659,04/24/20,PARR,PM2.5-24hr,UG/M3,5.6,24,23,0,05119
1660,04/24/20,NLRAP,OZONE-1HR,PPB,51.0,1,-999,-999,05119
1661,04/24/20,NLRAP,OZONE-8HR,PPB,43.0,8,40,0,05119
1662,04/24/20,ADEQ-DSR,PM2.5-24hr,UG/M3,8.6,24,36,0,05119
1663,04/24/20,SPRNGDLE,OZONE-1HR,PPB,46.0,1,-999,-999,05143
1664,04/24/20,SPRNGDLE,OZONE-8HR,PPB,43.0,8,40,0,05143
1665,04/24/20,SPRNGDLE,PM2.5-24hr,UG/M3,6.3,24,27,0,05143
1666,04/24/20,Fayetteville,OZONE-1HR,PPB,50.0,1,-999,-999,05143
1667,04/24/20,Fayetteville,OZONE-8HR,PPB,46.0,8,43,0,05143
1668,04/24/20,Livermore - Rincon,OZONE-1HR,PPB,61.0,1,-999,-999,06001
1669,04/24/20,Livermore - Rincon,OZONE-8HR,PPB,51.0,8,47,0,06001
1670,04/24/20,Livermore - Rincon,PM2.5-24hr,UG/M3,5.3,24,23,0,06001
1671,04/24/20,Oakland,CO-8hr,PPM,0.5,1,6,0,06001
1672,04/24/20,Oakland,OZONE-1HR,PPB,37.0,1,-999,-999,06001
1673,04/24/20,Oakland,OZONE-8HR,PPB,31.0,8,29,0,06001
1674,04/24/20,Oakland,PM2.5-24hr,UG/M3,8.6,24,36,0,06001
1675,04/24/20,Oakland West,CO-8hr,PPM,0.5,1,6,0,06001
1676,04/24/20,Oakland West,OZONE-1HR,PPB,36.0,1,-999,-999,06001
1677,04/24/20,Oakland West,OZONE-8HR,PPB,31.0,8,29,0,06001
1678,04/24/20,Oakland West,PM2.5-24hr,UG/M3,7.2,24,30,0,06001
1679,04/24/20,Oakland West,SO2-24HR,PPB,0.0,24,-999,-999,06001
1680,04/24/20,Laney College,CO-8hr,PPM,0.46,1,5,0,06001
1681,04/24/20,Laney College,PM2.5-24hr,UG/M3,7.7,24,33,0,06001
1682,04/24/20,Berkeley Aquatic Park,CO-8hr,PPM,0.76,1,9,0,06001
1683,04/24/20,Berkeley Aquatic Park,OZONE-1HR,PPB,27.0,1,-999,-999,06001
1684,04/24/20,Berkeley Aquatic Park,OZONE-8HR,PPB,25.0,8,23,0,06001
1685,04/24/20,Berkeley Aquatic Park,PM2.5-24hr,UG/M3,12.7,24,52,1,06001
1686,04/24/20,Pleasanton - Owens Ct.,CO-8hr,PPM,0.44,1,5,0,06001
1687,04/24/20,Pleasanton - Owens Ct.,PM2.5-24hr,UG/M3,7.2,24,30,0,06001
1688,04/24/20,Hayward,OZONE-1HR,PPB,50.0,1,-999,-999,06001
1689,04/24/20,Hayward,OZONE-8HR,PPB,39.0,8,36,0,06001
1690,04/24/20,Jackson - Clinton,OZONE-1HR,PPB,46.0,1,-999,-999,06005
1691,04/24/20,Jackson - Clinton,OZONE-8HR,PPB,40.0,8,37,0,06005
1692,04/24/20,Paradise - Airport,OZONE-1HR,PPB,47.0,1,-999,-999,06007
1693,04/24/20,Paradise - Airport,OZONE-8HR,PPB,38.0,8,35,0,06007
1694,04/24/20,Chico -  East,CO-8hr,PPM,0.17,1,2,0,06007
1695,04/24/20,Chico -  East,OZONE-1HR,PPB,40.0,1,-999,-999,06007
1696,04/24/20,Chico -  East,OZONE-8HR,PPB,38.0,8,35,0,06007
1697,04/24/20,Chico -  East,PM10-24hr,UG/M3,12.0,24,11,0,06007
1698,04/24/20,Chico -  East,PM2.5-24hr,UG/M3,2.7,24,12,0,06007
1699,04/24/20,Paradise Theater,PM2.5-24hr,UG/M3,2.3,24,10,0,06007
1700,04/24/20,Gridley,PM2.5-24hr,UG/M3,4.0,24,17,0,06007
1701,04/24/20,San Andreas,OZONE-1HR,PPB,48.0,1,-999,-999,06009
1702,04/24/20,San Andreas,OZONE-8HR,PPB,44.0,8,41,0,06009
1703,04/24/20,San Andreas,PM10-24hr,UG/M3,14.0,24,14,0,06009
1704,04/24/20,Colusa - Sunrise Blvd.,OZONE-1HR,PPB,39.0,1,-999,-999,06011
1705,04/24/20,Colusa - Sunrise Blvd.,OZONE-8HR,PPB,36.0,8,33,0,06011
1706,04/24/20,Colusa - Sunrise Blvd.,PM10-24hr,UG/M3,38.0,24,35,0,06011
1707,04/24/20,Colusa - Sunrise Blvd.,PM2.5-24hr,UG/M3,2.9,24,13,0,06011
1708,04/24/20,Concord,CO-8hr,PPM,2.22,1,25,0,06013
1709,04/24/20,Concord,OZONE-1HR,PPB,46.0,1,-999,-999,06013
1710,04/24/20,Concord,OZONE-8HR,PPB,40.0,8,37,0,06013
1711,04/24/20,Concord,PM2.5-24hr,UG/M3,5.1,24,22,0,06013
1712,04/24/20,Concord,SO2-24HR,PPB,9.0,24,-999,-999,06013
1713,04/24/20,Bethel Island,CO-8hr,PPM,0.39,1,4,0,06013
1714,04/24/20,Bethel Island,OZONE-1HR,PPB,54.0,1,-999,-999,06013
1715,04/24/20,Bethel Island,OZONE-8HR,PPB,49.0,8,45,0,06013
1716,04/24/20,Bethel Island,SO2-24HR,PPB,1.0,24,-999,-999,06013
1717,04/24/20,San Pablo - Rumrill,CO-8hr,PPM,0.55,1,6,0,06013
1718,04/24/20,San Pablo - Rumrill,OZONE-1HR,PPB,43.0,1,-999,-999,06013
1719,04/24/20,San Pablo - Rumrill,OZONE-8HR,PPB,38.0,8,35,0,06013
1720,04/24/20,San Pablo - Rumrill,PM2.5-24hr,UG/M3,9.2,24,39,0,06013
1721,04/24/20,San Pablo - Rumrill,SO2-24HR,PPB,0.0,24,-999,-999,06013
1722,04/24/20,San Ramon,OZONE-1HR,PPB,51.0,1,-999,-999,06013
1723,04/24/20,San Ramon,OZONE-8HR,PPB,43.0,8,40,0,06013
1724,04/24/20,Placerville,OZONE-1HR,PPB,49.0,1,-999,-999,06017
1725,04/24/20,Placerville,OZONE-8HR,PPB,46.0,8,43,0,06017
1726,04/24/20,South Lake Tahoe - Sandy Way,PM10-24hr,UG/M3,7.0,24,7,0,06017
1727,04/24/20,Cool (Seasonal),OZONE-1HR,PPB,46.0,1,-999,-999,06017
1728,04/24/20,Cool (Seasonal),OZONE-8HR,PPB,43.0,8,40,0,06017
1729,04/24/20,Fresno - Drummond Street,OZONE-1HR,PPB,67.0,1,-999,-999,06019
1730,04/24/20,Fresno - Drummond Street,OZONE-8HR,PPB,58.0,8,61,1,06019
1731,04/24/20,Fresno - Garland,CO-8hr,PPM,0.38,1,4,0,06019
1732,04/24/20,Fresno - Garland,OZONE-1HR,PPB,60.0,1,-999,-999,06019
1733,04/24/20,Fresno - Garland,OZONE-8HR,PPB,50.0,8,46,0,06019
1734,04/24/20,Fresno - Garland,PM10-24hr,UG/M3,27.0,24,26,0,06019
1735,04/24/20,Fresno - Garland,PM2.5-24hr,UG/M3,8.9,24,37,0,06019
1736,04/24/20,Fresno - Garland,SO2-24HR,PPB,0.0,24,-999,-999,06019
1737,04/24/20,Huron,PM2.5-24hr,UG/M3,3.1,24,13,0,06019
1738,04/24/20,Tranquillity,OZONE-1HR,PPB,57.0,1,-999,-999,06019
1739,04/24/20,Tranquillity,OZONE-8HR,PPB,52.0,8,48,0,06019
1740,04/24/20,Tranquillity,PM2.5-24hr,UG/M3,2.7,24,12,0,06019
1741,04/24/20,Parlier,OZONE-1HR,PPB,76.0,1,-999,-999,06019
1742,04/24/20,Parlier,OZONE-8HR,PPB,61.0,8,71,1,06019
1743,04/24/20,Clovis - N. Villa Ave,CO-8hr,PPM,0.3,1,4,0,06019
1744,04/24/20,Clovis - N. Villa Ave,OZONE-1HR,PPB,72.0,1,-999,-999,06019
1745,04/24/20,Clovis - N. Villa Ave,OZONE-8HR,PPB,60.0,8,67,1,06019
1746,04/24/20,Willows-Colusa,OZONE-1HR,PPB,44.0,1,-999,-999,06021
1747,04/24/20,Willows-Colusa,OZONE-8HR,PPB,42.0,8,39,0,06021
1748,04/24/20,Willows-Colusa,PM10-24hr,UG/M3,11.0,24,11,0,06021
1749,04/24/20,Willows-Colusa,PM2.5-24hr,UG/M3,2.2,24,10,0,06021
1750,04/24/20,Jacobs,OZONE-1HR,PPB,29.0,1,-999,-999,06023
1751,04/24/20,Jacobs,OZONE-8HR,PPB,27.0,8,25,0,06023
1752,04/24/20,Jacobs,PM10-24hr,UG/M3,7.0,24,7,0,06023
1753,04/24/20,Calexico - Ethel Street,CO-8hr,PPM,0.3,1,4,0,06025
1754,04/24/20,Calexico - Ethel Street,OZONE-1HR,PPB,59.0,1,-999,-999,06025
1755,04/24/20,Calexico - Ethel Street,OZONE-8HR,PPB,55.0,8,51,1,06025
1756,04/24/20,Calexico - Ethel Street,PM10-24hr,UG/M3,45.0,24,42,0,06025
1757,04/24/20,Calexico - Ethel Street,PM2.5-24hr,UG/M3,10.2,24,43,0,06025
1758,04/24/20,Calexico - Ethel Street,SO2-24HR,PPB,0.0,24,-999,-999,06025
1759,04/24/20,Brawley - 220 Main Street,PM10-24hr,UG/M3,33.0,24,31,0,06025
1760,04/24/20,El Centro - 9th Street,OZONE-1HR,PPB,49.0,1,-999,-999,06025
1761,04/24/20,El Centro - 9th Street,OZONE-8HR,PPB,46.0,8,43,0,06025
1762,04/24/20,El Centro - 9th Street,PM10-24hr,UG/M3,30.0,24,29,0,06025
1763,04/24/20,Westmorland - 570 Cook St,OZONE-1HR,PPB,42.0,1,-999,-999,06025
1764,04/24/20,Westmorland - 570 Cook St,OZONE-8HR,PPB,38.0,8,35,0,06025
1765,04/24/20,Westmorland - 570 Cook St,PM10-24hr,UG/M3,36.0,24,34,0,06025
1766,04/24/20,Niland - English Road,OZONE-1HR,PPB,29.0,1,-999,-999,06025
1767,04/24/20,Niland - English Road,OZONE-8HR,PPB,25.0,8,23,0,06025
1768,04/24/20,Niland - English Road,PM10-24hr,UG/M3,19.0,24,19,0,06025
1769,04/24/20,NCore - White Mountain Research Station - OVL,CO-8hr,PPM,0.11,1,1,0,06027
1770,04/24/20,NCore - White Mountain Research Station - OVL,OZONE-1HR,PPB,49.0,1,-999,-999,06027
1771,04/24/20,NCore - White Mountain Research Station - OVL,OZONE-8HR,PPB,45.0,8,42,0,06027
1772,04/24/20,NCore - White Mountain Research Station - OVL,PM10-24hr,UG/M3,13.0,24,13,0,06027
1773,04/24/20,NCore - White Mountain Research Station - OVL,PM2.5-24hr,UG/M3,3.3,24,14,0,06027
1774,04/24/20,NCore - White Mountain Research Station - OVL,SO2-24HR,PPB,0.0,24,-999,-999,06027
1775,04/24/20,Lone Pine,PM10-24hr,UG/M3,12.0,24,12,0,06027
1776,04/24/20,Dirty Socks,PM10-24hr,UG/M3,12.0,24,11,0,06027
1777,04/24/20,Shell Cut,PM10-24hr,UG/M3,11.0,24,11,0,06027
1778,04/24/20,Bill Stanley,PM10-24hr,UG/M3,12.0,24,11,0,06027
1779,04/24/20,Lizard Tail,PM10-24hr,UG/M3,11.0,24,11,0,06027
1780,04/24/20,North Beach,PM10-24hr,UG/M3,8.0,24,8,0,06027
1781,04/24/20,Mill Site,PM10-24hr,UG/M3,12.0,24,11,0,06027
1782,04/24/20,Death Valley NP,OZONE-1HR,PPB,54.0,1,-999,-999,06027
1783,04/24/20,Death Valley NP,OZONE-8HR,PPB,51.0,8,47,0,06027
1784,04/24/20,Coso Junction,PM10-24hr,UG/M3,13.0,24,13,0,06027
1785,04/24/20,Keeler,PM10-24hr,UG/M3,12.0,24,11,0,06027
1786,04/24/20,Keeler,PM2.5-24hr,UG/M3,4.2,24,18,0,06027
1787,04/24/20,Edison,OZONE-1HR,PPB,68.0,1,-999,-999,06029
1788,04/24/20,Edison,OZONE-8HR,PPB,60.0,8,67,1,06029
1789,04/24/20,Maricopa - Stanilaus Street,OZONE-1HR,PPB,56.0,1,-999,-999,06029
1790,04/24/20,Maricopa - Stanilaus Street,OZONE-8HR,PPB,52.0,8,48,0,06029
1791,04/24/20,Mojave - 923 Poole St.,OZONE-1HR,PPB,64.0,1,-999,-999,06029
1792,04/24/20,Mojave - 923 Poole St.,OZONE-8HR,PPB,61.0,8,71,1,06029
1793,04/24/20,Mojave - 923 Poole St.,PM10-24hr,UG/M3,21.0,24,20,0,06029
1794,04/24/20,Mojave - 923 Poole St.,PM2.5-24hr,UG/M3,8.5,24,36,0,06029
1795,04/24/20,Bakersfield - California Ave,OZONE-1HR,PPB,53.0,1,-999,-999,06029
1796,04/24/20,Bakersfield - California Ave,OZONE-8HR,PPB,50.0,8,46,0,06029
1797,04/24/20,Bakersfield - California Ave,PM2.5-24hr,UG/M3,9.7,24,41,0,06029
1798,04/24/20,Lebec,PM2.5-24hr,UG/M3,6.0,24,25,0,06029
1799,04/24/20,Bakersfield-Muni,CO-8hr,PPM,0.3,1,4,0,06029
1800,04/24/20,Bakersfield-Muni,OZONE-1HR,PPB,60.0,1,-999,-999,06029
1801,04/24/20,Bakersfield-Muni,OZONE-8HR,PPB,56.0,8,54,1,06029
1802,04/24/20,Shafter - Walker Street,OZONE-1HR,PPB,59.0,1,-999,-999,06029
1803,04/24/20,Shafter - Walker Street,OZONE-8HR,PPB,54.0,8,50,0,06029
1804,04/24/20,Hanford - S. Irwin Street,OZONE-1HR,PPB,65.0,1,-999,-999,06031
1805,04/24/20,Hanford - S. Irwin Street,OZONE-8HR,PPB,57.0,8,58,1,06031
1806,04/24/20,Azusa,CO-8hr,PPM,0.34,1,4,0,06037
1807,04/24/20,Azusa,OZONE-1HR,PPB,86.0,1,-999,-999,06037
1808,04/24/20,Azusa,OZONE-8HR,PPB,69.0,8,97,1,06037
1809,04/24/20,Glendora - Laurel,CO-8hr,PPM,0.2,1,2,0,06037
1810,04/24/20,Glendora - Laurel,OZONE-1HR,PPB,84.0,1,-999,-999,06037
1811,04/24/20,Glendora - Laurel,OZONE-8HR,PPB,75.0,8,115,2,06037
1812,04/24/20,Glendora - Laurel,PM10-24hr,UG/M3,20.0,24,19,0,06037
1813,04/24/20,Glendora - Laurel,PM2.5-24hr,UG/M3,10.9,24,45,0,06037
1814,04/24/20,West Los Angeles - VA Hospital,CO-8hr,PPM,0.34,1,4,0,06037
1815,04/24/20,West Los Angeles - VA Hospital,OZONE-1HR,PPB,67.0,1,-999,-999,06037
1816,04/24/20,West Los Angeles - VA Hospital,OZONE-8HR,PPB,58.0,8,61,1,06037
1817,04/24/20,Los Angeles - N. Main Street,CO-8hr,PPM,0.48,1,6,0,06037
1818,04/24/20,Los Angeles - N. Main Street,OZONE-1HR,PPB,80.0,1,-999,-999,06037
1819,04/24/20,Los Angeles - N. Main Street,OZONE-8HR,PPB,57.0,8,58,1,06037
1820,04/24/20,Los Angeles - N. Main Street,PM10-24hr,UG/M3,33.0,24,31,0,06037
1821,04/24/20,Los Angeles - N. Main Street,PM2.5-24hr,UG/M3,12.2,24,51,1,06037
1822,04/24/20,Los Angeles - N. Main Street,SO2-24HR,PPB,0.0,24,-999,-999,06037
1823,04/24/20,Reseda,CO-8hr,PPM,0.3,1,4,0,06037
1824,04/24/20,Reseda,OZONE-1HR,PPB,64.0,1,-999,-999,06037
1825,04/24/20,Reseda,OZONE-8HR,PPB,59.0,8,64,1,06037
1826,04/24/20,Reseda,PM2.5-24hr,UG/M3,8.7,24,37,0,06037
1827,04/24/20,Compton,CO-8hr,PPM,0.6,1,7,0,06037
1828,04/24/20,Compton,OZONE-1HR,PPB,71.0,1,-999,-999,06037
1829,04/24/20,Compton,OZONE-8HR,PPB,58.0,8,61,1,06037
1830,04/24/20,Pico Rivera,CO-8hr,PPM,0.5,1,6,0,06037
1831,04/24/20,Pico Rivera,OZONE-1HR,PPB,93.0,1,-999,-999,06037
1832,04/24/20,Pico Rivera,OZONE-8HR,PPB,73.0,8,108,2,06037
1833,04/24/20,Pomona,CO-8hr,PPM,0.51,1,6,0,06037
1834,04/24/20,Pomona,OZONE-1HR,PPB,95.0,1,-999,-999,06037
1835,04/24/20,Pomona,OZONE-8HR,PPB,83.0,8,143,2,06037
1836,04/24/20,Pasadena,CO-8hr,PPM,0.36,1,4,0,06037
1837,04/24/20,Pasadena,OZONE-1HR,PPB,89.0,1,-999,-999,06037
1838,04/24/20,Pasadena,OZONE-8HR,PPB,81.0,8,136,2,06037
