,date,sitename,parameter,units,value,period,aqi_value,aqi_category,fips
1513,02/03/20,Sacaton,PM10-24hr,UG/M3,46.0,24,44,0,04021
1514,02/03/20,CasaBlanca,PM10-24hr,UG/M3,66.0,24,57,1,04021
1515,02/03/20,Queen Valley,OZONE-1HR,PPB,46.0,1,-999,-999,04021
1516,02/03/20,Queen Valley,OZONE-8HR,PPB,44.0,8,41,0,04021
1521,02/03/20,Nogales Post Office,PM10-24hr,UG/M3,37.0,24,35,0,04023
1522,02/03/20,Nogales Post Office,PM2.5-24hr,UG/M3,3.0,24,13,0,04023
1523,02/03/20,Prescott Pioneer Park,OZONE-1HR,PPB,55.0,1,-999,-999,04025
1524,02/03/20,Prescott Pioneer Park,OZONE-8HR,PPB,52.0,8,48,0,04025
1525,02/03/20,Yuma Supersite,OZONE-1HR,PPB,45.0,1,-999,-999,04027
1526,02/03/20,Yuma Supersite,OZONE-8HR,PPB,41.0,8,38,0,04027
1527,02/03/20,Yuma Supersite,PM10-24hr,UG/M3,141.0,24,94,1,04027
1528,02/03/20,Yuma Supersite,PM2.5-24hr,UG/M3,15.3,24,58,1,04027
1656,02/03/20,Caddo Valley,OZONE-1HR,PPB,43.0,1,-999,-999,05019
1657,02/03/20,Caddo Valley,OZONE-8HR,PPB,39.0,8,36,0,05019
1658,02/03/20,MARION,OZONE-1HR,PPB,46.0,1,-999,-999,05035
1659,02/03/20,MARION,OZONE-8HR,PPB,43.0,8,40,0,05035
1660,02/03/20,MARION,PM2.5-24hr,UG/M3,6.2,24,26,0,05035
1661,02/03/20,DEER,OZONE-1HR,PPB,46.0,1,-999,-999,05101
1662,02/03/20,DEER,OZONE-8HR,PPB,45.0,8,42,0,05101
1663,02/03/20,EAGLEMT,OZONE-1HR,PPB,47.0,1,-999,-999,05113
1664,02/03/20,EAGLEMT,OZONE-8HR,PPB,42.0,8,39,0,05113
1665,02/03/20,PARR,OZONE-1HR,PPB,42.0,1,-999,-999,05119
1666,02/03/20,PARR,OZONE-8HR,PPB,37.0,8,34,0,05119
1667,02/03/20,PARR,PM2.5-24hr,UG/M3,7.2,24,30,0,05119
1668,02/03/20,NLRAP,OZONE-1HR,PPB,43.0,1,-999,-999,05119
1669,02/03/20,NLRAP,OZONE-8HR,PPB,39.0,8,36,0,05119
1670,02/03/20,ADEQ-DSR,PM2.5-24hr,UG/M3,8.1,24,34,0,05119
1671,02/03/20,SPRNGDLE,OZONE-1HR,PPB,44.0,1,-999,-999,05143
1672,02/03/20,SPRNGDLE,OZONE-8HR,PPB,42.0,8,39,0,05143
1673,02/03/20,SPRNGDLE,PM2.5-24hr,UG/M3,7.8,24,33,0,05143
1674,02/03/20,Fayetteville,OZONE-1HR,PPB,46.0,1,-999,-999,05143
1675,02/03/20,Fayetteville,OZONE-8HR,PPB,45.0,8,42,0,05143
1676,02/03/20,Livermore - Rincon,OZONE-1HR,PPB,39.0,1,-999,-999,06001
1677,02/03/20,Livermore - Rincon,OZONE-8HR,PPB,37.0,8,34,0,06001
1678,02/03/20,Livermore - Rincon,PM2.5-24hr,UG/M3,2.3,24,10,0,06001
1679,02/03/20,Oakland,CO-8hr,PPM,0.5,1,6,0,06001
1680,02/03/20,Oakland,OZONE-1HR,PPB,36.0,1,-999,-999,06001
1681,02/03/20,Oakland,OZONE-8HR,PPB,33.0,8,31,0,06001
1682,02/03/20,Oakland,PM2.5-24hr,UG/M3,3.1,24,13,0,06001
1683,02/03/20,Oakland West,CO-8hr,PPM,0.2,1,2,0,06001
1684,02/03/20,Oakland West,OZONE-1HR,PPB,37.0,1,-999,-999,06001
1685,02/03/20,Oakland West,OZONE-8HR,PPB,35.0,8,32,0,06001
1686,02/03/20,Oakland West,PM2.5-24hr,UG/M3,0.1,24,1,0,06001
1687,02/03/20,Oakland West,SO2-24HR,PPB,0.0,24,-999,-999,06001
1688,02/03/20,Laney College,CO-8hr,PPM,0.29,1,3,0,06001
1689,02/03/20,Laney College,PM2.5-24hr,UG/M3,-0.2,24,-999,-999,06001
1690,02/03/20,Berkeley Aquatic Park,CO-8hr,PPM,0.47,1,5,0,06001
1691,02/03/20,Berkeley Aquatic Park,OZONE-1HR,PPB,35.0,1,-999,-999,06001
1692,02/03/20,Berkeley Aquatic Park,OZONE-8HR,PPB,29.0,8,27,0,06001
1693,02/03/20,Berkeley Aquatic Park,PM2.5-24hr,UG/M3,2.7,24,11,0,06001
1694,02/03/20,Pleasanton - Owens Ct.,CO-8hr,PPM,0.41,1,5,0,06001
1695,02/03/20,Pleasanton - Owens Ct.,PM2.5-24hr,UG/M3,2.7,24,12,0,06001
1696,02/03/20,Hayward,OZONE-1HR,PPB,39.0,1,-999,-999,06001
1697,02/03/20,Hayward,OZONE-8HR,PPB,37.0,8,34,0,06001
1698,02/03/20,Jackson - Clinton,OZONE-1HR,PPB,40.0,1,-999,-999,06005
1699,02/03/20,Jackson - Clinton,OZONE-8HR,PPB,36.0,8,33,0,06005
1700,02/03/20,Paradise - Airport,OZONE-1HR,PPB,40.0,1,-999,-999,06007
1701,02/03/20,Paradise - Airport,OZONE-8HR,PPB,40.0,8,37,0,06007
1702,02/03/20,Chico -  East,CO-8hr,PPM,0.22,1,3,0,06007
1703,02/03/20,Chico -  East,OZONE-1HR,PPB,37.0,1,-999,-999,06007
1704,02/03/20,Chico -  East,OZONE-8HR,PPB,35.0,8,32,0,06007
1705,02/03/20,Chico -  East,PM10-24hr,UG/M3,7.0,24,7,0,06007
1706,02/03/20,Chico -  East,PM2.5-24hr,UG/M3,2.1,24,9,0,06007
1707,02/03/20,Paradise Theater,PM2.5-24hr,UG/M3,0.0,24,0,0,06007
1708,02/03/20,Gridley,PM2.5-24hr,UG/M3,5.3,24,23,0,06007
1709,02/03/20,San Andreas,OZONE-1HR,PPB,38.0,1,-999,-999,06009
1710,02/03/20,San Andreas,OZONE-8HR,PPB,36.0,8,33,0,06009
1711,02/03/20,San Andreas,PM10-24hr,UG/M3,9.0,24,8,0,06009
1712,02/03/20,San Andreas,PM2.5-24hr,UG/M3,6.8,24,28,0,06009
1713,02/03/20,Colusa - Sunrise Blvd.,OZONE-1HR,PPB,36.0,1,-999,-999,06011
1714,02/03/20,Colusa - Sunrise Blvd.,OZONE-8HR,PPB,35.0,8,32,0,06011
1715,02/03/20,Colusa - Sunrise Blvd.,PM10-24hr,UG/M3,3.0,24,3,0,06011
1716,02/03/20,Colusa - Sunrise Blvd.,PM2.5-24hr,UG/M3,-0.3,24,-999,-999,06011
1717,02/03/20,Concord,CO-8hr,PPM,0.46,1,5,0,06013
1718,02/03/20,Concord,OZONE-1HR,PPB,39.0,1,-999,-999,06013
1719,02/03/20,Concord,OZONE-8HR,PPB,37.0,8,34,0,06013
1720,02/03/20,Concord,PM2.5-24hr,UG/M3,4.6,24,20,0,06013
1721,02/03/20,Concord,SO2-24HR,PPB,0.0,24,-999,-999,06013
1722,02/03/20,Richmond - 7th St,SO2-24HR,PPB,0.0,24,-999,-999,06013
1723,02/03/20,Bethel Island,CO-8hr,PPM,0.28,1,3,0,06013
1724,02/03/20,Bethel Island,OZONE-1HR,PPB,37.0,1,-999,-999,06013
1725,02/03/20,Bethel Island,OZONE-8HR,PPB,35.0,8,32,0,06013
1726,02/03/20,Bethel Island,SO2-24HR,PPB,0.0,24,-999,-999,06013
1727,02/03/20,San Pablo - Rumrill,CO-8hr,PPM,0.19,1,2,0,06013
1728,02/03/20,San Pablo - Rumrill,OZONE-1HR,PPB,40.0,1,-999,-999,06013
1729,02/03/20,San Pablo - Rumrill,OZONE-8HR,PPB,38.0,8,35,0,06013
1730,02/03/20,San Pablo - Rumrill,PM2.5-24hr,UG/M3,2.2,24,10,0,06013
1731,02/03/20,San Pablo - Rumrill,SO2-24HR,PPB,0.0,24,-999,-999,06013
1732,02/03/20,San Ramon,OZONE-1HR,PPB,38.0,1,-999,-999,06013
1733,02/03/20,San Ramon,OZONE-8HR,PPB,37.0,8,34,0,06013
1734,02/03/20,Placerville,OZONE-1HR,PPB,42.0,1,-999,-999,06017
1735,02/03/20,Placerville,OZONE-8HR,PPB,40.0,8,37,0,06017
1736,02/03/20,South Lake Tahoe - Sandy Way,PM10-24hr,UG/M3,9.0,24,8,0,06017
1737,02/03/20,Fresno - Drummond Street,OZONE-1HR,PPB,38.0,1,-999,-999,06019
1738,02/03/20,Fresno - Drummond Street,OZONE-8HR,PPB,30.0,8,28,0,06019
1739,02/03/20,Fresno - Garland,CO-8hr,PPM,0.67,1,8,0,06019
1740,02/03/20,Fresno - Garland,OZONE-1HR,PPB,36.0,1,-999,-999,06019
1741,02/03/20,Fresno - Garland,OZONE-8HR,PPB,30.0,8,28,0,06019
1742,02/03/20,Fresno - Garland,PM10-24hr,UG/M3,17.0,24,17,0,06019
1743,02/03/20,Fresno - Garland,PM2.5-24hr,UG/M3,6.7,24,28,0,06019
1744,02/03/20,Fresno - Garland,SO2-24HR,PPB,0.0,24,-999,-999,06019
1745,02/03/20,Huron,PM2.5-24hr,UG/M3,0.9,24,4,0,06019
1746,02/03/20,Tranquillity,OZONE-1HR,PPB,38.0,1,-999,-999,06019
1747,02/03/20,Tranquillity,OZONE-8HR,PPB,35.0,8,32,0,06019
1748,02/03/20,Tranquillity,PM2.5-24hr,UG/M3,2.3,24,10,0,06019
1749,02/03/20,Parlier,OZONE-1HR,PPB,37.0,1,-999,-999,06019
1750,02/03/20,Parlier,OZONE-8HR,PPB,32.0,8,30,0,06019
1751,02/03/20,Clovis - N. Villa Ave,CO-8hr,PPM,0.48,1,6,0,06019
1752,02/03/20,Clovis - N. Villa Ave,OZONE-1HR,PPB,37.0,1,-999,-999,06019
1753,02/03/20,Clovis - N. Villa Ave,OZONE-8HR,PPB,31.0,8,29,0,06019
1754,02/03/20,Willows-Colusa,OZONE-1HR,PPB,39.0,1,-999,-999,06021
1755,02/03/20,Willows-Colusa,OZONE-8HR,PPB,38.0,8,35,0,06021
1756,02/03/20,Willows-Colusa,PM10-24hr,UG/M3,2.0,24,2,0,06021
1757,02/03/20,Willows-Colusa,PM2.5-24hr,UG/M3,2.8,24,12,0,06021
1758,02/03/20,Jacobs,OZONE-1HR,PPB,34.0,1,-999,-999,06023
1759,02/03/20,Jacobs,OZONE-8HR,PPB,32.0,8,30,0,06023
1760,02/03/20,Jacobs,PM10-24hr,UG/M3,13.0,24,13,0,06023
1761,02/03/20,Calexico - Ethel Street,CO-8hr,PPM,0.11,1,1,0,06025
1762,02/03/20,Calexico - Ethel Street,OZONE-1HR,PPB,43.0,1,-999,-999,06025
1763,02/03/20,Calexico - Ethel Street,OZONE-8HR,PPB,39.0,8,36,0,06025
1764,02/03/20,Calexico - Ethel Street,PM10-24hr,UG/M3,86.0,24,66,1,06025
1765,02/03/20,Calexico - Ethel Street,PM2.5-24hr,UG/M3,5.8,24,24,0,06025
1766,02/03/20,Calexico - Ethel Street,SO2-24HR,PPB,0.0,24,-999,-999,06025
1767,02/03/20,Brawley - 220 Main Street,PM10-24hr,UG/M3,98.0,24,73,1,06025
1768,02/03/20,El Centro - 9th Street,OZONE-1HR,PPB,40.0,1,-999,-999,06025
1769,02/03/20,El Centro - 9th Street,OZONE-8HR,PPB,37.0,8,34,0,06025
1770,02/03/20,El Centro - 9th Street,PM10-24hr,UG/M3,82.0,24,64,1,06025
1771,02/03/20,Westmorland - 570 Cook St,OZONE-1HR,PPB,35.0,1,-999,-999,06025
1772,02/03/20,Westmorland - 570 Cook St,OZONE-8HR,PPB,32.0,8,30,0,06025
1773,02/03/20,Westmorland - 570 Cook St,PM10-24hr,UG/M3,78.0,24,62,1,06025
1774,02/03/20,Niland - English Road,OZONE-1HR,PPB,26.0,1,-999,-999,06025
1775,02/03/20,Niland - English Road,OZONE-8HR,PPB,23.0,8,21,0,06025
1776,02/03/20,Niland - English Road,PM10-24hr,UG/M3,91.0,24,69,1,06025
1777,02/03/20,NCore - White Mountain Research Station - OVL,CO-8hr,PPM,0.11,1,1,0,06027
1778,02/03/20,NCore - White Mountain Research Station - OVL,OZONE-1HR,PPB,42.0,1,-999,-999,06027
1779,02/03/20,NCore - White Mountain Research Station - OVL,OZONE-8HR,PPB,41.0,8,38,0,06027
1780,02/03/20,NCore - White Mountain Research Station - OVL,PM10-24hr,UG/M3,9.0,24,8,0,06027
1781,02/03/20,NCore - White Mountain Research Station - OVL,PM2.5-24hr,UG/M3,0.9,24,4,0,06027
1782,02/03/20,NCore - White Mountain Research Station - OVL,SO2-24HR,PPB,0.0,24,-999,-999,06027
1783,02/03/20,Lone Pine,PM10-24hr,UG/M3,26.0,24,25,0,06027
1784,02/03/20,Dirty Socks,PM10-24hr,UG/M3,127.0,24,87,1,06027
1785,02/03/20,Shell Cut,PM10-24hr,UG/M3,190.0,24,119,2,06027
1786,02/03/20,Bill Stanley,PM10-24hr,UG/M3,12.0,24,12,0,06027
1787,02/03/20,Lizard Tail,PM10-24hr,UG/M3,42.0,24,40,0,06027
1788,02/03/20,North Beach,PM10-24hr,UG/M3,47.0,24,44,0,06027
1789,02/03/20,Mill Site,PM10-24hr,UG/M3,147.0,24,97,1,06027
1790,02/03/20,Coso Junction,PM10-24hr,UG/M3,78.0,24,62,1,06027
1791,02/03/20,Keeler,PM10-24hr,UG/M3,128.0,24,88,1,06027
1792,02/03/20,Keeler,PM2.5-24hr,UG/M3,15.0,24,57,1,06027
1793,02/03/20,Edison,OZONE-1HR,PPB,38.0,1,-999,-999,06029
1794,02/03/20,Edison,OZONE-8HR,PPB,34.0,8,31,0,06029
1795,02/03/20,Maricopa - Stanilaus Street,OZONE-1HR,PPB,39.0,1,-999,-999,06029
1796,02/03/20,Maricopa - Stanilaus Street,OZONE-8HR,PPB,38.0,8,35,0,06029
1797,02/03/20,Mojave - 923 Poole St.,OZONE-1HR,PPB,43.0,1,-999,-999,06029
1798,02/03/20,Mojave - 923 Poole St.,OZONE-8HR,PPB,41.0,8,38,0,06029
1799,02/03/20,Mojave - 923 Poole St.,PM10-24hr,UG/M3,12.0,24,12,0,06029
1800,02/03/20,Mojave - 923 Poole St.,PM2.5-24hr,UG/M3,2.5,24,10,0,06029
1801,02/03/20,Bakersfield - California Ave,OZONE-1HR,PPB,37.0,1,-999,-999,06029
1802,02/03/20,Bakersfield - California Ave,OZONE-8HR,PPB,32.0,8,30,0,06029
1803,02/03/20,Bakersfield - California Ave,PM2.5-24hr,UG/M3,6.3,24,26,0,06029
1804,02/03/20,Oildale - 3311 Manor Street,OZONE-1HR,PPB,39.0,1,-999,-999,06029
1805,02/03/20,Oildale - 3311 Manor Street,OZONE-8HR,PPB,35.0,8,32,0,06029
1806,02/03/20,Oildale - 3311 Manor Street,PM10-24hr,UG/M3,19.0,24,18,0,06029
1807,02/03/20,Bakersfield-Muni,CO-8hr,PPM,0.17,1,2,0,06029
1808,02/03/20,Bakersfield-Muni,OZONE-1HR,PPB,35.0,1,-999,-999,06029
1809,02/03/20,Bakersfield-Muni,OZONE-8HR,PPB,31.0,8,29,0,06029
1810,02/03/20,Shafter - Walker Street,OZONE-1HR,PPB,46.0,1,-999,-999,06029
1811,02/03/20,Shafter - Walker Street,OZONE-8HR,PPB,40.0,8,37,0,06029
1812,02/03/20,Hanford - S. Irwin Street,OZONE-1HR,PPB,42.0,1,-999,-999,06031
1813,02/03/20,Hanford - S. Irwin Street,OZONE-8HR,PPB,32.0,8,30,0,06031
1814,02/03/20,Azusa,CO-8hr,PPM,0.19,1,2,0,06037
1815,02/03/20,Azusa,OZONE-1HR,PPB,45.0,1,-999,-999,06037
1816,02/03/20,Azusa,OZONE-8HR,PPB,44.0,8,41,0,06037
1817,02/03/20,Glendora - Laurel,CO-8hr,PPM,0.14,1,2,0,06037
1818,02/03/20,Glendora - Laurel,OZONE-1HR,PPB,45.0,1,-999,-999,06037
1819,02/03/20,Glendora - Laurel,OZONE-8HR,PPB,44.0,8,41,0,06037
1820,02/03/20,Glendora - Laurel,PM10-24hr,UG/M3,19.0,24,19,0,06037
1821,02/03/20,Glendora - Laurel,PM2.5-24hr,UG/M3,6.1,24,26,0,06037
1822,02/03/20,West Los Angeles - VA Hospital,CO-8hr,PPM,0.28,1,3,0,06037
1823,02/03/20,West Los Angeles - VA Hospital,OZONE-1HR,PPB,41.0,1,-999,-999,06037
1824,02/03/20,West Los Angeles - VA Hospital,OZONE-8HR,PPB,39.0,8,36,0,06037
1825,02/03/20,Los Angeles - N. Main Street,CO-8hr,PPM,0.69,1,8,0,06037
1826,02/03/20,Los Angeles - N. Main Street,OZONE-1HR,PPB,39.0,1,-999,-999,06037
1827,02/03/20,Los Angeles - N. Main Street,OZONE-8HR,PPB,37.0,8,34,0,06037
1828,02/03/20,Los Angeles - N. Main Street,PM10-24hr,UG/M3,32.0,24,30,0,06037
1829,02/03/20,Los Angeles - N. Main Street,PM2.5-24hr,UG/M3,3.7,24,16,0,06037
1830,02/03/20,Reseda,CO-8hr,PPM,0.22,1,3,0,06037
1831,02/03/20,Reseda,OZONE-1HR,PPB,43.0,1,-999,-999,06037
1832,02/03/20,Reseda,OZONE-8HR,PPB,43.0,8,40,0,06037
1833,02/03/20,Reseda,PM2.5-24hr,UG/M3,3.1,24,13,0,06037
1834,02/03/20,Compton,CO-8hr,PPM,0.82,1,9,0,06037
1835,02/03/20,Compton,OZONE-1HR,PPB,40.0,1,-999,-999,06037
1836,02/03/20,Compton,OZONE-8HR,PPB,37.0,8,34,0,06037
1837,02/03/20,Pico Rivera,CO-8hr,PPM,0.68,1,8,0,06037
1838,02/03/20,Pico Rivera,OZONE-1HR,PPB,48.0,1,-999,-999,06037
1839,02/03/20,Pico Rivera,OZONE-8HR,PPB,44.0,8,41,0,06037
1840,02/03/20,Pomona,CO-8hr,PPM,0.32,1,4,0,06037
1841,02/03/20,Pomona,OZONE-1HR,PPB,45.0,1,-999,-999,06037
1842,02/03/20,Pomona,OZONE-8HR,PPB,42.0,8,39,0,06037
1843,02/03/20,Pasadena,CO-8hr,PPM,0.14,1,2,0,06037
1844,02/03/20,Pasadena,OZONE-1HR,PPB,50.0,1,-999,-999,06037
1845,02/03/20,Pasadena,OZONE-8HR,PPB,49.0,8,45,0,06037
1846,02/03/20,South Long Beach,PM2.5-24hr,UG/M3,6.2,24,26,0,06037
1847,02/03/20,LAX-Hastings,CO-8hr,PPM,0.23,1,3,0,06037
1848,02/03/20,LAX-Hastings,OZONE-1HR,PPB,42.0,1,-999,-999,06037
1849,02/03/20,LAX-Hastings,OZONE-8HR,PPB,38.0,8,35,0,06037
1850,02/03/20,LAX-Hastings,SO2-24HR,PPB,0.0,24,-999,-999,06037
1851,02/03/20,Santa Clarita,CO-8hr,PPM,0.16,1,2,0,06037
1852,02/03/20,Santa Clarita,OZONE-1HR,PPB,43.0,1,-999,-999,06037
1853,02/03/20,Santa Clarita,OZONE-8HR,PPB,39.0,8,36,0,06037
1854,02/03/20,Santa Clarita,PM2.5-24hr,UG/M3,2.1,24,9,0,06037
1855,02/03/20,Lancaster-Division,OZONE-1HR,PPB,42.0,1,-999,-999,06037
1856,02/03/20,Lancaster-Division,OZONE-8HR,PPB,39.0,8,36,0,06037
1857,02/03/20,Lancaster-Division,PM10-24hr,UG/M3,14.0,24,13,0,06037
1858,02/03/20,Madera - Pump Yard,OZONE-1HR,PPB,37.0,1,-999,-999,06039
1859,02/03/20,Madera - Pump Yard,OZONE-8HR,PPB,33.0,8,31,0,06039
1860,02/03/20,Madera-City,OZONE-1HR,PPB,38.0,1,-999,-999,06039
